"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.609239093677175,0.761674328225398,0.80261511182534,0.832730818233106,0.828303769346818,0.803326352780527,0.795268421491707,0.810188255974121,0.815004179397085,0.829991257946085,0.835397979752734,0.813633364925402,0.757376794381611,0.79478222826077,0.827112258607461,0.778276215042597,0.819452936504307,0.742301961982149,0.801754903349051,0.79580786166803,0.793404015137189,0.801920150741575
0,0.0466870551335492,0.131703200989424,0.100771644058364,0.101781134667774,0.108593183737035,0.130433081635977,0.118380406712551,0.128039660353643,0.156018251165139,0.118605943010607,0.106444500102063,0.140846092949425,0.130400221021108,0.116556836573532,0.109122519577226,0.126797622484884,0.115287166894786,0.151334092456249,0.0968929788213053,0.164685828872573,0.10954322039021,0.123111879323694
1,0.301082030675836,0.515681275790265,0.508944632729528,0.533972528727943,0.572523490834051,0.535272855922103,0.550530259445367,0.560596755612575,0.51447242683255,0.579577065593745,0.568774729294968,0.568831378582154,0.507776438353892,0.504092938866491,0.565642370990558,0.50964121718604,0.567482405002381,0.55280631932144,0.57164855934685,0.597665697153128,0.570434250977194,0.547818379828161
1,0.793102801106051,0.901599639573336,0.901337121604354,0.910987109213025,0.896950711319017,0.913562501510809,0.894101380143798,0.906614903965256,0.901716826324154,0.869860922871208,0.901857336628559,0.9008798163599,0.910646203773213,0.917589349455451,0.903070411369823,0.918328517445358,0.898824538031944,0.903500209790344,0.901642199885886,0.878340731529317,0.910536149156629,0.902097328997569
1,0.620659790466606,0.813720392095426,0.789974137538853,0.822640004488547,0.789941160298561,0.835412566330572,0.795658104346018,0.801118905062254,0.827284794298158,0.788991105668238,0.821546188930543,0.791438803225895,0.8173938549298,0.809233450466083,0.792549306965964,0.819020551292781,0.797868764966225,0.799463471923571,0.792351486989845,0.807913058461497,0.839248304566554,0.807638420642269
0,0.00959481490681618,0.0308057747723245,0.0332682620562749,0.026598414980122,0.0287529579493229,0.0262192760876485,0.0336835773261212,0.0275967435666002,0.0284672323041142,0.0314113094411414,0.0292211461934928,0.0330252883964956,0.0337275298605496,0.0311895681122569,0.027020937245639,0.0250988939788126,0.0342950377297613,0.0348699615320729,0.0277569615708781,0.0317389348083004,0.0244604627934003,0.0299604135352665
0,0.237471675788419,0.493786684432981,0.444826544113626,0.435632513623357,0.442926955676634,0.45992529083595,0.476301609433622,0.447832001459015,0.426465619468695,0.499875032498878,0.474373404212071,0.476862228616022,0.418886026721383,0.435355227208966,0.440177024965696,0.408859485159211,0.450108189233038,0.482422790383769,0.428407805964499,0.537044543580322,0.453375465586382,0.456672222158706
0,0.0264421810064159,0.0662515051824467,0.0688629766026142,0.0673024165840181,0.0660676088167352,0.0634615977175586,0.07183699124722,0.0721147454762499,0.0577997072441926,0.0712321398026257,0.0686380749263252,0.0765217348940068,0.0661080769609932,0.0718333124058383,0.0758934324523894,0.0798890218527388,0.0607027180418321,0.070069914873226,0.0823778102806467,0.0612355578429617,0.0616967604159771,0.0689948051810298
0,0.186168299307949,0.365324868155049,0.442815608908793,0.344854419000761,0.37545794786023,0.325516250787716,0.454960031532397,0.402084822621396,0.444342769437642,0.342565884438112,0.373319528227708,0.436061771733436,0.400071193246268,0.414011071623776,0.411685888099496,0.424633832685565,0.362916006961023,0.41849888704314,0.367219012778837,0.384868571615204,0.363959017863903,0.392758369231023
1,0.401166223950444,0.618240062597599,0.669141241452217,0.682146547705187,0.665563195491227,0.605132297859898,0.709768736467436,0.6527328250508,0.59366452234185,0.59031931781464,0.633871925582296,0.662457634756448,0.657583073205121,0.664001761240409,0.71098150731136,0.665046366666053,0.635357636067597,0.673461492003683,0.706138435461053,0.639648175015609,0.649653885890708,0.654245531999059
0,0.0357584030617,0.1001095075714,0.101881739647052,0.0804187259510398,0.0954330961124342,0.0852979229755221,0.109952331278379,0.0906483300982597,0.0759092498153284,0.092874175613056,0.0968649630741377,0.0744870367412001,0.109036871373155,0.0931976077938665,0.0991225914768349,0.106605356176936,0.114485637728006,0.0743245608175649,0.1203430947001,0.103232220702471,0.11914508395357,0.0971685051800157
0,0.0108295946706844,0.0339253606637776,0.0334328305277246,0.0363536899840691,0.0291418261108996,0.0335834078573347,0.030516952540714,0.0286191228121628,0.0396944796864254,0.0287357092709225,0.032051085367467,0.0365551658712771,0.0356362603330099,0.0347553864565264,0.0276543111844896,0.0337516927801786,0.0316213736653665,0.0362432272258203,0.0287915930189659,0.0267056342035726,0.0257081967603966,0.032173865316055
0,0.509093833020891,0.7245724591372,0.75460576970685,0.75362691924804,0.732076132219065,0.750358465525165,0.736154566893211,0.731600860852991,0.733599591679181,0.698654139460789,0.706958822402667,0.742119606400197,0.716828027422419,0.744885269928831,0.752544933182751,0.703611483372097,0.741668808087823,0.74894419032875,0.764432823867887,0.728204950578196,0.71887866766787,0.734216324398099
1,0.709626228331285,0.864079773997805,0.847314520586748,0.848979458504082,0.86903438957495,0.893781629178799,0.867115423301245,0.899129411991151,0.863025470001479,0.832595647662032,0.830978470568245,0.882198543093491,0.847693672349334,0.838010777984255,0.873518756447277,0.883659192114002,0.858554344625059,0.84954121532673,0.868836969355891,0.875415788815953,0.87560440544404,0.863453393046128
