"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.609239093677175,0.90150981362911,0.888536036718338,0.868767315192488,0.860896005546783,0.894378269246384,0.901707574356109,0.840293314873247,0.825947037887614,0.888407680567426,0.870373457050592,0.831868018934111,0.8315930299992,0.92467223236336,0.911492013185005,0.820687356377295,0.893332114557595,0.836598887641791,0.837441893586691,0.916735280076127,0.900029511058437,0.872263342142385
0,0.0466870551335492,0.170170980989109,0.152518043626142,0.226496126517939,0.253274037177026,0.194741388393509,0.110901134855171,0.138340617364386,0.242101086295656,0.179046887601131,0.220048913219658,0.17660427582775,0.244482794886062,0.187661731898209,0.172411936684375,0.161581508258286,0.213300356629219,0.202651292956774,0.189646161371222,0.200660225258871,0.141041754439628,0.188884062712506
1,0.301082030675836,0.72300220139231,0.620393655210816,0.659268135847425,0.629225387240899,0.656582882641419,0.644760488955531,0.567519313702885,0.656857218490474,0.597286229513713,0.656654501533752,0.654322517167978,0.615727453493205,0.660201848863829,0.658583232695368,0.624233473376853,0.684183859424876,0.645384204471234,0.61655691866843,0.658112364928873,0.682066858945269,0.645546137328257
1,0.793102801106051,0.947716091144743,0.911924883000624,0.930049122039906,0.931422790732888,0.92335379226313,0.937171270337739,0.933840822319294,0.938920426302131,0.940528091499212,0.925043460169497,0.940145149487844,0.93810848814911,0.94768046165147,0.907160568147019,0.947040962350412,0.925941458905331,0.917181825559954,0.929076924558241,0.918515019171401,0.958886996500429,0.932485430214519
1,0.620659790466606,0.866804633714218,0.879405443168232,0.858091948373376,0.860171752486295,0.846331695530568,0.899095939615069,0.846980305263314,0.846083685393314,0.872791184590475,0.846699072448879,0.864704824265213,0.877850772895517,0.882211103623442,0.842488269717691,0.848906018437823,0.846761868005194,0.855860987744014,0.85436805665842,0.840077425756484,0.899315222658164,0.861750010517285
0,0.00959481490681618,0.0391016230965138,0.0421239538257125,0.048012745212317,0.0519698750315062,0.0599824165083576,0.0300239798312283,0.0431064500571018,0.0696123585521226,0.0401422987038052,0.0603768583849393,0.0597082119849313,0.0587721717109176,0.0268990659186375,0.04831589473104,0.0537362722345905,0.0580067241893645,0.0657512346419381,0.0597105471312895,0.0418092661806706,0.0318388666020833,0.0494500407264534
0,0.237471675788419,0.564715207119009,0.549249473448329,0.648158248111455,0.589376791651238,0.605755478612232,0.516299707607769,0.482525405708693,0.602843289754403,0.519261854233593,0.566927876336755,0.582922295368549,0.577037307667217,0.50030811554591,0.557118893073913,0.504184475056724,0.571684728070115,0.514975167611838,0.553075383700763,0.571580002360354,0.524224842527625,0.555111227178324
0,0.0264421810064159,0.0979386400450236,0.0834436817273567,0.0923329264924991,0.0859233989170787,0.0936191451410283,0.0767961716734393,0.120797228108526,0.0765774870588845,0.0946253512113526,0.097069789225198,0.0907545649031947,0.0817287782359598,0.101294111519983,0.0991081796229542,0.116651204170052,0.0826354987291361,0.101197079054693,0.0957037007225102,0.0997692858132301,0.0892631228850523,0.0938614672628576
0,0.186168299307949,0.401348298251487,0.500557957473353,0.51848931954424,0.531522349090846,0.473031450203979,0.505532166834319,0.447626376630071,0.440168332338156,0.5082451540013,0.517402224134234,0.534468869554125,0.551711650031046,0.531830002559939,0.543611690239581,0.548502668945466,0.51218957732725,0.476829365592871,0.51315671999842,0.589785074575319,0.52703636719862,0.508652280726231
1,0.401166223950444,0.766346490424023,0.691594495124568,0.723885620319142,0.677418743509436,0.682359069935489,0.733644688540463,0.695279273543365,0.722470680262242,0.68662786809997,0.687189136271327,0.752011091456726,0.773757368031067,0.742388119981492,0.739945224350476,0.805816879531701,0.681990272267155,0.749715611625302,0.702162949328243,0.735652440066001,0.797314866112118,0.727378544439015
