"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.609239093677175,0.807044850033183,0.819762400930129,0.758940628275655,0.784608276583798,0.828393713311855,0.855773108134216,0.836849496186372,0.795140118571243,0.82566343941272,0.77561331922653,0.813638401574941,0.802840963847658,0.84063492528925,0.774383717348996,0.817906073437405,0.80325862841723,0.763850347341022,0.802552151484413,0.811859803640362,0.830036119301591,0.807437524117429
0,0.0466870551335492,0.126598247104959,0.135980123257016,0.159412863236062,0.134436278964776,0.142080461484919,0.103174184805141,0.132357641940727,0.168796179323796,0.128726946293778,0.114539698055619,0.124625950850433,0.135479271397059,0.166969105847153,0.120935823786838,0.121601820042587,0.126823707279398,0.144237647859306,0.13180006992794,0.151107941027621,0.09612413009224,0.133290404628869
1,0.301082030675836,0.527703670997239,0.540275292506359,0.504544568711391,0.546451525187314,0.569732417750953,0.55248438546154,0.578916692729296,0.498392469639996,0.535979286304691,0.549303904958648,0.538450653164241,0.500396652243291,0.507377475653146,0.540998574702202,0.555759779843262,0.509088107924569,0.486361755067986,0.55828491637438,0.551705678037622,0.567023757424385,0.535961578234126
1,0.793102801106051,0.896691221023525,0.900950729404444,0.904574493697475,0.907123234628855,0.901952354404534,0.912765402610283,0.897888408787208,0.919232385128396,0.898725293408487,0.915439205657906,0.891924537216213,0.887674813349535,0.902956400873587,0.91062754447014,0.89857472736948,0.907383779265281,0.930567551966235,0.896623572950033,0.900916752437364,0.903081830911202,0.904283711978009
1,0.620659790466606,0.824978811935186,0.809529431869721,0.818643547502106,0.816818144114938,0.788341432729181,0.803604747682363,0.795185556456271,0.812130137008604,0.816062131220828,0.832014486580539,0.799071424805593,0.788952224702722,0.814226633944197,0.814146528379542,0.809583475485843,0.811047880318197,0.853626192864836,0.797655762651843,0.806340615103207,0.807980072455709,0.810996961890571
0,0.00959481490681618,0.0259696129459548,0.0346076149735961,0.0353639306891165,0.0332810120547607,0.0357341176093087,0.0366018809163088,0.03791132512889,0.031161903755365,0.0282585559203256,0.0308836083538412,0.0292726839227678,0.0401483947279654,0.0271958532453878,0.0285906149496846,0.0357622721098827,0.0288332783603228,0.0288920802090627,0.0397345921556697,0.0302964480277357,0.0286410028199567,0.0323570391437952
0,0.237471675788419,0.462895104857756,0.481989694806285,0.41422621483497,0.467111132425352,0.447918572052096,0.451537836357225,0.473119473167483,0.400545432064651,0.47533933502309,0.429247378730021,0.465345364840294,0.425704243337688,0.431858409317519,0.425795147265043,0.498707859464569,0.478789221021095,0.413029417550036,0.491011060544414,0.430564022667854,0.488170705909442,0.452645281311844
0,0.0264421810064159,0.0715368316628119,0.059723074882014,0.0616529970151218,0.0623317924947886,0.0771384019968727,0.0579323769055152,0.0536822600605915,0.0829400971593806,0.0761594136834372,0.0698694878808145,0.0685754983462962,0.0664594651413322,0.068986884163935,0.0782954204558012,0.0558965767764228,0.0565882885274548,0.0527352765009185,0.0661330605508548,0.057046797802942,0.0598061302679183,0.0651745066137612
0,0.186168299307949,0.412724436272321,0.391868773876051,0.432714496630359,0.380305710144037,0.394065492948281,0.341165027730856,0.369618132774663,0.468692137314054,0.403938722451819,0.409658356950558,0.40201944656161,0.449513839206971,0.471862268087717,0.378081087090916,0.378095988250387,0.364564445946926,0.380603139186556,0.3969882110638,0.337872751392315,0.367376992061046,0.396586472797062
1,0.401166223950444,0.623414755008494,0.640690351885881,0.662247287003596,0.628182908017784,0.63760398625565,0.641706880313068,0.650351529740757,0.63206546338746,0.613261727280554,0.664371140255812,0.618212335904771,0.658802650630215,0.648259325175457,0.643080075520172,0.649840675647158,0.618744515594826,0.660387232517464,0.628946329069511,0.603003258592392,0.647729465289163,0.638545094654509
0,0.0357584030617,0.0864179899718368,0.083557231217319,0.08987606514681,0.0907855362959915,0.0869455542325558,0.0926009679695026,0.0730338720801189,0.0787042519899972,0.100435468971186,0.119935846559044,0.10278576036516,0.105708428024421,0.0790010625382745,0.0826594032240887,0.0697251714390543,0.0901484334660998,0.0758400940271116,0.0918233495006782,0.0832071521923118,0.0867878497586687,0.0884989744485115
0,0.0108295946706844,0.0282917910160602,0.0323314319868564,0.0440895776123212,0.0373900637369859,0.0451182578499703,0.0346996277724306,0.0356052172354374,0.0445482475344616,0.0267659172839004,0.038632599862474,0.0278759739930102,0.0389186174420568,0.0360427194818589,0.0443018331361999,0.0382421274811021,0.0265945683137264,0.0451295827993074,0.0357683912573483,0.0352366955240741,0.027438893028576,0.0361511067174079
0,0.509093833020891,0.712547520050408,0.718141946271436,0.733603458502889,0.730229494434845,0.789176228868578,0.762624867436227,0.760511590613382,0.741037588645384,0.711800017531372,0.744428390128128,0.677440463084756,0.712784659973388,0.760928529766843,0.751411165349563,0.729695540173675,0.72853854448679,0.767086958421189,0.730706041086183,0.745465110680467,0.691163221066148,0.734966066828583
1,0.709626228331285,0.877804091738267,0.864921147301662,0.861888117490237,0.863552542661192,0.882285174205346,0.849222812137606,0.888118206850609,0.886174394618654,0.872400616403016,0.803896960891485,0.873656652549887,0.809270202579835,0.890013435129431,0.85800748734924,0.867698672514418,0.888776982913337,0.883600015240666,0.837430784363768,0.902439017934609,0.834612038597393,0.864788467673533
0,0.064040991100278,0.171353949308085,0.156335313417443,0.161516730378056,0.153523706087281,0.201501216928591,0.135316702168373,0.152828608865319,0.201501668927901,0.171149165038808,0.168130889701434,0.156874371082057,0.172688218127489,0.178639533765402,0.17797619266245,0.160089583480897,0.136121149936962,0.12140355467358,0.165031789840906,0.15554585957615,0.146732874116231,0.162213053904171
1,0.202571099062502,0.380384518811345,0.427121233827763,0.414939838638916,0.387923725145394,0.437003490965181,0.380377700445381,0.394183519589805,0.410213459785008,0.413246205637683,0.386963640141729,0.395306481335288,0.404137052083854,0.425171524761138,0.410566385143807,0.406508081705331,0.414138258141612,0.378830572594085,0.36369772403635,0.403660608117901,0.41333837160545,0.402385619625651
1,0.445883671103876,0.656896509395355,0.697707262035531,0.63690752967631,0.721035639893393,0.646555460391869,0.753083631577045,0.706047421165225,0.675661862366617,0.652547042386153,0.681881942728311,0.661118449988398,0.664460726461834,0.622579628369365,0.677157786376163,0.725586127487924,0.666487919097508,0.685773166715727,0.731739496178974,0.646501463627001,0.69600110934177,0.680286508763024
0,0.736867273938884,0.891194152523927,0.856412336393326,0.877478571708747,0.859265307104397,0.846206976635495,0.851618093482405,0.853991779603699,0.904732826230207,0.880502383718766,0.865849607257892,0.863768217443559,0.838917562576349,0.889487170586682,0.857549249127482,0.884639313075512,0.876293754577099,0.888173907953238,0.885186733896405,0.880355006821562,0.844957924878577,0.869829043779766
0,0.18448330519752,0.349363774084035,0.396466824461523,0.393023415545134,0.35300179522917,0.397836803477094,0.352897095360757,0.361191667839837,0.390224281215116,0.393257287422621,0.362830491146567,0.373861150652406,0.381404371017324,0.397246008441905,0.374893977771945,0.373815265981888,0.379279590820839,0.337267235853591,0.344623171878313,0.370066318308447,0.387225093938016,0.373488781022326
0,0.454034014727856,0.718480506453493,0.679465178920303,0.662120735278516,0.691936790807849,0.670083984102643,0.654708619861327,0.660883755590201,0.712032485912875,0.684149254654273,0.619149881708396,0.733930724206936,0.666844723014481,0.691959447474168,0.653925228237231,0.700010317158442,0.711415144233955,0.69245657876986,0.676942985956307,0.709674172410715,0.666293262421727,0.682823188858685
0,0.0252491935665062,0.0637697819213708,0.0693478150564287,0.0611165343300706,0.0672183277382447,0.0562587933729553,0.0795836325149288,0.054223032255482,0.0522572742452379,0.0743311032237831,0.0812436291196881,0.0810604521448289,0.0945571302269625,0.0561066978802326,0.0549780342867493,0.0605977647443608,0.0753406544481433,0.0592646109944781,0.0720647646874639,0.0596503290002449,0.0878372921553464,0.06804038271735
1,0.644927731916428,0.841927118297082,0.833649666260383,0.808726033696116,0.82902957890828,0.832673155251205,0.815983976677629,0.832903297044258,0.815941898479185,0.832178786638485,0.80979561335773,0.827752680215167,0.818393115337306,0.84566173209628,0.823048928572525,0.827365814114929,0.836050813145985,0.833937006500524,0.811835305220505,0.816555018217143,0.862627693704682,0.82780186158677
1,0.539353736268053,0.73504865294639,0.770274587136703,0.764467961591726,0.734961811998994,0.756313387147103,0.780059144292985,0.770900638923252,0.767527352053165,0.746269153719071,0.751742376168753,0.703611666627569,0.759185578874561,0.762824661257701,0.749738961864001,0.77508801840181,0.776917205079523,0.794873056866824,0.752723671961664,0.738878493924798,0.746638211894667,0.756902229636563
0,0.128571234099076,0.32972276961964,0.298655558950195,0.234778470384254,0.291736662964396,0.3360057357216,0.331902062279314,0.2934311006422,0.317734096803613,0.307439770310155,0.286521302354883,0.291031988896615,0.330594804848743,0.259641433587728,0.273397535641115,0.29468906399761,0.264989901624796,0.212505813406247,0.339666091048545,0.261629004839907,0.263111856328753,0.290959251212515
0,0.0143379516859171,0.0352533995414948,0.03462449458993,0.0292202008627738,0.0393064148887166,0.0330776925446807,0.0493671281937271,0.0329797254382643,0.0338742026062332,0.0347789239760267,0.0444933473612941,0.0405174394091317,0.0464283907026786,0.0277795056439896,0.0369501576193477,0.0429526120831677,0.0331928660185631,0.0322090257450653,0.0541918592691464,0.028803114298652,0.0400702644153343,0.0375035382604109
0,0.301453577742783,0.52351299902811,0.559776813950356,0.518431766257507,0.54274820194245,0.48632395406964,0.611783360885739,0.541815452857068,0.512787425463885,0.554222395063153,0.586570974057371,0.529029090478572,0.521078836496704,0.461632658231814,0.518950943995401,0.589584668231987,0.537560876393197,0.557328057374066,0.586020202492142,0.559742272398477,0.576125386048548,0.543751316785809
0,0.463630432474149,0.683479377607244,0.699426170718593,0.691535009761611,0.734409388757318,0.760793832824216,0.721117125068427,0.744005587431794,0.67146110831624,0.672318860131278,0.71397709892014,0.706177642391608,0.693625425379279,0.705862613217711,0.752215288278257,0.726031904829397,0.719502444900155,0.756173405062945,0.687374295251531,0.666852381488346,0.750647643066937,0.712849330170151
0,0.0343162020533748,0.100445347610311,0.0884460640575509,0.08769638114907,0.105355480198876,0.0776708933086955,0.086729368669385,0.0943737572479539,0.0966122587773163,0.107874969150176,0.105062025390866,0.103159979095251,0.0784870502407082,0.0706527710873567,0.107355340511801,0.0925036215921814,0.0796120238365897,0.0857811165938818,0.114976967448489,0.0790880066862352,0.100607662296682,0.0931245542474688
0,0.530265370680178,0.726145726418154,0.733185597930822,0.721677222715125,0.754014757629704,0.72577392578558,0.774389232043046,0.735991937263084,0.728223679457711,0.676297578923123,0.725878026061135,0.757558865049597,0.774657145762995,0.7154909436286,0.730232579937073,0.788145841200988,0.786253252677955,0.808134782833117,0.73618210542266,0.780516856127131,0.784801145485069,0.748177560117633
