"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.609239093677175,0.88042318673517,0.824109116312844,0.846317245098908,0.840886131775813,0.855485974361974,0.900842805563711,0.855221510032762,0.866145069638674,0.876443070204866,0.812737519040703,0.864900894076766,0.874388613093025,0.845542017787919,0.865183097342745,0.832492226140968,0.903421883081719,0.878512341422984,0.87919249843878,0.840655970309253,0.916044874309523,0.862947302238455
0,0.0466870551335492,0.194525799184868,0.1638713125379,0.197633182077507,0.239713623059834,0.143094080762997,0.186716157548115,0.201974973666815,0.182645930687318,0.184598636060218,0.177896785035449,0.226149421837729,0.178262125002327,0.194487511510099,0.169327106181872,0.182026285193668,0.187466188514676,0.177113545413674,0.183174813446647,0.181880855319255,0.200477227057092,0.187651778004903
1,0.301082030675836,0.644469149737113,0.609281021212645,0.610345924137211,0.690881299844686,0.656948797885892,0.674789763970182,0.646830232010016,0.663899171919829,0.602646639842036,0.584448398322352,0.632344817944125,0.634437637230523,0.621980358272276,0.616589981577718,0.709284910246775,0.637712139308492,0.58054318289243,0.581000688563408,0.658020192180042,0.681918781309604,0.636918654420368
1,0.793102801106051,0.94206595907024,0.937757073724247,0.92752601926113,0.919191008102599,0.919608402961687,0.943132721267602,0.925694273913322,0.937127317869655,0.921024509851498,0.931044958924578,0.933446473714191,0.940706438396556,0.934412874644804,0.952162960641955,0.932671258456052,0.933660181891171,0.921716881729938,0.92647604567885,0.926650340039612,0.91679394290211,0.93114348215209
1,0.620659790466606,0.877422243665481,0.852351938736943,0.87389733792937,0.82064995718909,0.867572724559227,0.852878065589305,0.828370977900515,0.862610109681701,0.840405089888663,0.867529402467176,0.872136376933524,0.874720548222705,0.853401889828333,0.880583220419468,0.825557940826725,0.86894757129948,0.885122168830976,0.863134459703898,0.850641794391736,0.826081576753414,0.857200769740886
0,0.00959481490681618,0.0434580014966816,0.0422808764083677,0.0549753956811291,0.0809512447316589,0.0467887649664887,0.043810117008976,0.0592255726901717,0.0494431598438598,0.0648086617485278,0.0529102742538728,0.0491577443222428,0.0402444782905399,0.066916960704031,0.043502260766638,0.0675577185640704,0.0472352352909713,0.0394232802524052,0.0441052744065699,0.0605122277659964,0.0473444782335335,0.0522325863713366
0,0.237471675788419,0.578215969562069,0.503823918693177,0.533964286076115,0.576298084502052,0.562963126952924,0.600359876283287,0.612415157248294,0.561266091681694,0.554891038212262,0.516364862652573,0.592412909290006,0.59458283988064,0.531711160432086,0.511525124579023,0.538804647577016,0.588614455638913,0.531268951199857,0.577340086867444,0.536380349130761,0.534732165338924,0.556896755089956
0,0.0264421810064159,0.0874601223861304,0.121123654189252,0.0980601674009957,0.0966674979581636,0.0809709472462758,0.0968250489521495,0.102065726606269,0.0902463298033387,0.0880488159369171,0.0865676081702701,0.0794414972083899,0.106652558976398,0.0718584414380657,0.0758053130177404,0.114283829549514,0.0941514979014129,0.0948586729971599,0.0938252376745102,0.0843019395541478,0.129550919489788,0.0946382913228444
0,0.186168299307949,0.513327606330443,0.504600929886471,0.608266986664085,0.49542429855986,0.433239192579143,0.43202945783,0.484503638863914,0.435971445000698,0.497957987813569,0.495728768159529,0.507831974867817,0.510129236342391,0.455667957839971,0.489315993136518,0.427787594944064,0.547001310422504,0.49437844591126,0.535189353535875,0.495589910922347,0.457885743051509,0.491091391633098
1,0.401166223950444,0.755316541440115,0.75101024968059,0.779035425764852,0.714280679465485,0.707982059825189,0.712836290503852,0.716556929955236,0.678840723353592,0.741053251773729,0.738203256203008,0.687080528215228,0.731974940884472,0.732635331972699,0.792261808352202,0.78697339851695,0.752269698740163,0.674513738439402,0.685148583765077,0.753141435342519,0.717472909380788,0.730429389078757
