"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.0488587008488665,0.141035169821219,0.197109741721995,0.163722595348072,0.173782850981331,0.159955607143171,0.164489584776573,0.118257458790541,0.161034480622598,0.143704660013133,0.108807022594724,0.127706161495009,0.158218077084566,0.157018835685226,0.165374284968954,0.137772749202833,0.148802309680078,0.166083730901414,0.131944427541099,0.163560146300912,0.204217528251798,0.154629871146262
0,0.095104949297039,0.327669477675654,0.302433977511308,0.357942046663481,0.287167517914248,0.277954675767244,0.286865344030485,0.325949516802038,0.263455756954644,0.283439313573695,0.256291287241326,0.305101763545866,0.315831814140413,0.391562771862304,0.312356760775241,0.282141019726649,0.319396736391009,0.274648542028163,0.388572021171604,0.275941679046913,0.360419899880091,0.309757096135119
1,0.408383528147178,0.797243180073159,0.794501456479496,0.764895971255602,0.776555066245159,0.778347168119767,0.760771814550592,0.804200690700686,0.781397814880142,0.749378805881522,0.748317304319017,0.784906696456415,0.763274609002257,0.800314046043513,0.7410065045616,0.767233321058326,0.778910505940456,0.788481493695105,0.681308439934694,0.800981204146034,0.755942708434042,0.770898440088879
0,0.00584989968265039,0.0230695303634922,0.0325143743400832,0.0195393775869534,0.0255860021808609,0.0270358082499301,0.0204314277535309,0.0164189778235589,0.0250745987359962,0.0342390337703914,0.0201311228666799,0.0200733001052911,0.0169157654149128,0.022812729541292,0.0195437717145494,0.0248919718496204,0.0268474278223128,0.02047548465326,0.0230444916407537,0.0238395694442221,0.0188899581188577,0.0230687361988275
0,0.15273212342742,0.416910423363936,0.393756870386415,0.39367515060459,0.403915875909794,0.422411370323725,0.438940731694671,0.428639846821049,0.404790555175697,0.366320007454368,0.403841325115495,0.410920909266309,0.430091305136213,0.465092243223721,0.42051528742968,0.377702350834139,0.429394602516626,0.399083752507263,0.456264278648815,0.390497523699557,0.490021251146442,0.417139283062925
1,0.0529102099456941,0.267912446970451,0.201031458270277,0.238687213197075,0.1712545285434,0.311107261603422,0.303093558948548,0.307177001214622,0.21854199922287,0.283376016904093,0.268057086791908,0.288048140294198,0.227629299786298,0.285495696985837,0.214958361949679,0.235655464024938,0.25818291008802,0.196002674542559,0.147680744123006,0.246561795951377,0.257872206416003,0.246416293291429
1,0.749177901588193,0.90783390388886,0.926222015868303,0.924550671100622,0.922569005553208,0.935592514221804,0.902242579712961,0.921122699342397,0.928307005098424,0.917227188308948,0.924508429206895,0.91525676988653,0.934108256305386,0.89998789201459,0.940242285890462,0.914999482572507,0.872973781610608,0.885925512102458,0.906762271895838,0.906760171482264,0.909679623275587,0.914843602966932
0,0.314742799644809,0.65542671334872,0.579806776224305,0.642707343650867,0.711075699917978,0.596094465839296,0.610871285934136,0.662833679929076,0.645060746591266,0.636448576267084,0.642589684386579,0.627499015250503,0.671971290348905,0.672840589084936,0.747341816190578,0.656520362726733,0.689460391567461,0.709148040958267,0.662159529436646,0.665431871792007,0.581729243104337,0.653350856127484
1,0.441573027749407,0.754136729666144,0.715571732810506,0.733858053374978,0.778588435605757,0.745747281453494,0.739187086467822,0.769846896755606,0.80328190619166,0.771441378531308,0.769833963527873,0.784636636104021,0.787959483293529,0.746710904794555,0.768064578887701,0.823886399913889,0.764443590390269,0.788774176724714,0.751085032905108,0.755514189208195,0.737733657367635,0.764515105698738
0,0.0490361249861504,0.180044291757622,0.166494091441183,0.161505802600109,0.147617402945424,0.186654834107976,0.227677199713812,0.191530188415321,0.147688035160522,0.15120659435193,0.194998132647237,0.177638529795829,0.198201370393554,0.193773036245688,0.189184600971043,0.158507378045599,0.182057965456495,0.160866582847428,0.208434490823316,0.169208003827536,0.208032136003973,0.18006603337758
0,0.0184189868353748,0.0818981229516933,0.065302546145956,0.113211489728371,0.0874192077182848,0.0562863671270136,0.067764998400436,0.0710110744872319,0.0908627053634058,0.0746600088613041,0.0653427525853871,0.0713572597954137,0.0565349112637362,0.0809862228022559,0.0810739015333707,0.0918027364626643,0.10139324579821,0.0797937681501549,0.0898628798712628,0.0874076469453052,0.0637211490424859,0.0788846497516972
0,0.355357930139646,0.739996651274927,0.743529917109259,0.682672910421923,0.714158341198459,0.671234860376427,0.606785711182732,0.705357869705118,0.698925028525182,0.660145980785956,0.690850814272484,0.629717701810179,0.670862948974842,0.672499484091439,0.708391525544048,0.678238972290513,0.678112161357275,0.722595957632151,0.722903519149836,0.698094461282975,0.617641594692419,0.685635820583907
0,0.247924114427731,0.63414829851347,0.642149062763517,0.521536403013824,0.61106164939906,0.543898109619346,0.533497467797793,0.615817748647589,0.56548636086368,0.451064403410137,0.555275859904885,0.501576343407829,0.572932322483765,0.620649053810251,0.648085478524232,0.507039201480783,0.572214440729655,0.667607955056049,0.628900789264103,0.579279438387551,0.548862886502217,0.576054163678987
1,0.568792786117584,0.837011025334194,0.848196933009944,0.828193674982015,0.83511261250861,0.793640036763154,0.79767317298336,0.833193468319228,0.832851142400026,0.833292186077526,0.816848367910948,0.78657742347968,0.814010731462368,0.814986369817721,0.84037307539019,0.841940994356558,0.82857649478175,0.861512595138229,0.861492648249943,0.83419284862142,0.818015442307014,0.827884562194694
