"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.0488587008488665,0.104165094304107,0.0948936480728845,0.11642499003689,0.100903025022743,0.0922233576344317,0.105653672606164,0.0897267443328623,0.123318531069013,0.110923374127013,0.0896079717760319,0.113653510612719,0.14198741765779,0.129910262349697,0.107088899523902,0.104452417620576,0.101077025633264,0.113204471372303,0.114437605730053,0.116649300543647,0.126049926740181,0.109817562338314
0,0.095104949297039,0.265529574629438,0.215441830984456,0.210966247157474,0.254369616513904,0.243093655684324,0.223243364709293,0.233231644956905,0.223300172088567,0.214870630420846,0.233805876125854,0.197504480640551,0.255277473252012,0.242182692063229,0.249761434384177,0.252785255201563,0.214069387204654,0.207902083475184,0.205966847872571,0.242112677587773,0.215770282054972,0.230059261350387
1,0.408383528147178,0.652478004853395,0.694161613354797,0.62531033587257,0.596796139611793,0.655886342504263,0.629714327623064,0.684282687416368,0.660992411780045,0.754057466775594,0.683763418209737,0.64688879555994,0.735880249785462,0.654772724418441,0.679715435822159,0.599532181347263,0.646054653682684,0.62635853576176,0.699293787819124,0.603315669078348,0.625936881517914,0.657759583139736
0,0.00584989968265039,0.0142724140666196,0.0178516373970363,0.0184124893366193,0.0176396959831403,0.0122380936750526,0.0147758394259345,0.0147185468707071,0.0171463897691804,0.013895958954977,0.014875273063359,0.0173545135230874,0.0145417657299087,0.0180228867672867,0.0145895973251895,0.014113435823152,0.0158579213170236,0.0174717821856874,0.0157092743117066,0.0170160873527001,0.0152633695669426,0.0157883486222655
0,0.15273212342742,0.343479394159605,0.307649093517635,0.329126972516713,0.322382003028649,0.327076268459261,0.308542759020777,0.323989377358552,0.326043114083919,0.309986694053461,0.319396677154808,0.316748149499925,0.346136596091846,0.299431747656428,0.330841990774253,0.354460644750819,0.310478173674818,0.316829389681947,0.293011273212032,0.32282238880791,0.316814866848582,0.321262378717597
1,0.0529102099456941,0.149920150715248,0.233603316032786,0.14631678651895,0.126674883326473,0.11872205161122,0.174529151890499,0.168364943945744,0.13338045323076,0.182554729276714,0.206888698074021,0.163126992490803,0.143420888121074,0.121411339894777,0.164659746662612,0.160980123013653,0.112017796392042,0.160144735901699,0.171180865940392,0.0902912300946019,0.161299271252503,0.154474407719329
1,0.749177901588193,0.891303334971931,0.843410742907102,0.889806974285893,0.873506572054881,0.890050571673169,0.899044211465797,0.880664293330902,0.894174932429134,0.891363758209952,0.869838918610013,0.885239071994099,0.902718832804206,0.885029720136666,0.899701736061995,0.887984623013675,0.879717290265618,0.897552032287377,0.878513022947703,0.90037237979614,0.898862697275238,0.886942785826075
0,0.314742799644809,0.516063186264802,0.516990842921969,0.584901380147364,0.529368285576454,0.555612393589727,0.558661302345435,0.532554759510405,0.556832009877614,0.545702798312355,0.567028631249114,0.529730580795432,0.584230215535906,0.55901477064308,0.548511083647127,0.585834589960814,0.549414866191344,0.545709826942446,0.541045806537321,0.559474926280406,0.58207194633304,0.552437710133108
1,0.441573027749407,0.644029935312175,0.669306550158434,0.725981430248857,0.635432220851992,0.669111850729571,0.662203513238844,0.692669793647507,0.688640175200605,0.666018390946574,0.691163491510575,0.662480346437296,0.626387849537466,0.658754881624533,0.691887021816278,0.684208605936082,0.721412853217137,0.671654511510025,0.665730655591405,0.691847947523157,0.663651506288437,0.674128676566348
0,0.0490361249861504,0.14833864589218,0.131956198825135,0.123972093118345,0.147711307816595,0.116881913146152,0.123625412313883,0.130097940631661,0.123979251954419,0.114782827717339,0.132682915713594,0.132971870400131,0.116272068150942,0.1208833091423,0.128306942290358,0.159870114055968,0.115194637222938,0.14478507170055,0.117270749742022,0.119330377645509,0.127587669684832,0.128825065858243
