"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.0488587008488665,0.112974132987162,0.120057156250852,0.102367260867805,0.115285709629025,0.123685242255036,0.113953932667095,0.136010371399753,0.124269199765119,0.155472985525213,0.12338936819185,0.11572174827723,0.142001382385771,0.117625000901195,0.103677178699911,0.11990624829157,0.117571602210677,0.142039063866736,0.113018569094776,0.111396530753061,0.103797772420405,0.120711022822012
0,0.095104949297039,0.238543204560787,0.20570394670606,0.221675966949185,0.244229138147799,0.242607257251206,0.198000053261901,0.235866119915057,0.244313946568638,0.220809479850488,0.254360311795556,0.22807909305058,0.215766588618408,0.202966939407678,0.239672919144056,0.235765023350512,0.239214365154488,0.205023464788719,0.217326167221154,0.214333182990296,0.230696891608082,0.226747703017033
1,0.408383528147178,0.661202331233518,0.676708550145789,0.700788812554108,0.634294335388433,0.645019161156055,0.684167438152773,0.63690356326685,0.624612570287558,0.693261838716452,0.659404976542473,0.654067256211755,0.681168068433473,0.6539233879825,0.699294302305234,0.663991256673293,0.667225967661049,0.70784872637505,0.666779309847313,0.638651652637364,0.655723288088995,0.665251839683002
0,0.00584989968265039,0.0151163225850766,0.0141402838808819,0.0169178321651528,0.0185312368622838,0.0167454442834253,0.0166030381290783,0.0206947800385935,0.0194898419967745,0.0170233041144487,0.015665666734729,0.0163679692946768,0.0203043260598095,0.0159597827734996,0.0124319135032793,0.0161974576937814,0.0173609329631338,0.016112849500769,0.0172837715004091,0.0192009005718033,0.01142915171385,0.0166788403182728
0,0.15273212342742,0.35191304080172,0.340214280469913,0.31995418309656,0.305883008525385,0.343239301334976,0.311864279579291,0.322671029591784,0.327655205628776,0.349293631096987,0.360597156036279,0.316049325039111,0.309236950241053,0.317269158474606,0.315189791785454,0.33733119049655,0.318349515493217,0.361147113976567,0.338767398239032,0.278422918795333,0.37523638495175,0.330014243182717
1,0.0529102099456941,0.179444930505437,0.177524862995748,0.119372449227345,0.139928543150625,0.141961365843021,0.185096587320688,0.139119262825419,0.137321252250254,0.137629145233279,0.154223476388371,0.134096753232571,0.123386236705754,0.168156836090363,0.144679764569271,0.134434617840941,0.117845353427594,0.193821825455039,0.180023244296524,0.158861527248559,0.222716738423078,0.154482238651494
1,0.749177901588193,0.882490914581521,0.88655785786085,0.889770600539791,0.848564394607876,0.867475157465227,0.883392801496588,0.884928753401351,0.870966433239268,0.892935167628166,0.861231689615319,0.868228840149311,0.893716389381803,0.875478769552846,0.903831979064411,0.886551930252522,0.873124430506426,0.877142200405246,0.86630183536588,0.892070358460718,0.850623968080122,0.877769223582762
0,0.314742799644809,0.573287377110507,0.476233964916216,0.60180544793271,0.563708767765316,0.55761257114028,0.575363786657437,0.574906311078847,0.530742828643506,0.526689789877651,0.552052735234195,0.524682632065636,0.53584775940655,0.551755905953846,0.590037455012705,0.546319452647789,0.526734169313243,0.533767537808611,0.560546620408032,0.564330860936896,0.546315019314704,0.550637049661234
1,0.441573027749407,0.67696264154376,0.672370191752321,0.691719147214655,0.67051423169049,0.668300230501849,0.675433603939621,0.690124711127368,0.643291923742132,0.657810469458659,0.64515996561132,0.70383467138425,0.689599949575004,0.703432931231802,0.719350060443275,0.66069380135829,0.67377181653015,0.684185191151765,0.712683460074191,0.703005547224325,0.684686103321169,0.68134653244382
0,0.0490361249861504,0.143720189070245,0.134363104894609,0.110750661533425,0.119738785205658,0.135398671196598,0.118813552760205,0.116049035925412,0.141890426217975,0.145144747409681,0.151990289466757,0.122247985071707,0.117230580108419,0.113077118473758,0.120298727005122,0.138126001390802,0.127471795095391,0.132071308232306,0.133705290345685,0.101771213088727,0.169606416116311,0.12967329493044
