"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.0488587008488665,0.146517798686583,0.189729336808173,0.198257663153595,0.137959100935753,0.159450298396183,0.19201193043858,0.133338222939572,0.173386102470538,0.177284815111166,0.143117544608653,0.155567304066033,0.163122714366137,0.141350707172295,0.158914252610124,0.182930423055175,0.175673529624142,0.177002113904718,0.175018171612439,0.165761153728937,0.159096064693158,0.165274462419098
0,0.095104949297039,0.256927160335584,0.288000463735485,0.270917320284623,0.350796213332973,0.289987563911077,0.356106341560855,0.339477907890618,0.268245556596982,0.321915946468729,0.30889476830202,0.318362864631888,0.362245134708458,0.350482960172364,0.327068183685895,0.304015574134686,0.28138550927799,0.241250820853889,0.286635277217914,0.282631241057577,0.410574703102189,0.31079607556309
1,0.408383528147178,0.729045663500581,0.696924415848817,0.765440295153863,0.827873488901512,0.738768832014342,0.74662241086905,0.818570530336638,0.764598429393138,0.795221522009729,0.743737286493518,0.709469190472243,0.801719369411493,0.764438190774462,0.784550697806193,0.739137953542016,0.758078769634946,0.750949324358537,0.781122996366418,0.759171057902146,0.766266123231996,0.762085327401082
0,0.00584989968265039,0.0258316621431972,0.0238718736858149,0.0302041491353602,0.0206390313247313,0.0252076410428425,0.0289717696151553,0.0231458969505192,0.0298519423261004,0.0250721601675069,0.0222096548889143,0.0282536624317381,0.0311226153059873,0.0261187903442928,0.0194183241250171,0.018861199122167,0.0241269777274734,0.019749658712567,0.0224014123339076,0.0313019082465852,0.0230326669128143,0.0249696498271346
0,0.15273212342742,0.424138141613173,0.390559523576991,0.440245766290274,0.429538351680644,0.41595106875909,0.430638909466725,0.421592814823276,0.401353395884959,0.435120280230439,0.46884967524501,0.389985420448725,0.402127683255493,0.428528818616606,0.425087851825241,0.448371232070678,0.43506784833917,0.423947508308688,0.41673994264962,0.380270384267498,0.430868483428424,0.421949155039036
1,0.0529102099456941,0.234418480162301,0.203981151756655,0.208488543596187,0.304656816580515,0.195931791724368,0.135902185902138,0.218759596681459,0.211215738171333,0.298002131132484,0.288617590200787,0.170337605194163,0.195963333603287,0.210411346042538,0.219137346464406,0.142067220675738,0.322366668564613,0.236164468143294,0.265606609176963,0.133974974228125,0.200212864151572,0.219810823107646
1,0.749177901588193,0.916009725003643,0.948711052557695,0.916617773711666,0.903176654979624,0.921968750509317,0.890554720054369,0.923583956355749,0.937875238517178,0.922384106371274,0.93156938636198,0.952535328066851,0.923064815087304,0.877475528063797,0.900250540766289,0.930658824363161,0.910866360160298,0.941634082637377,0.912823975676604,0.925800603459007,0.912999123408557,0.920028027305587
0,0.314742799644809,0.581034668242717,0.650125860578463,0.67941996220458,0.638373222835378,0.678657285751174,0.706702553088278,0.629787390417924,0.66958664308101,0.618028015399698,0.627429684531032,0.675477509135277,0.690061316806227,0.581718031781884,0.67054915658942,0.67364850453285,0.597281252392333,0.680885302679338,0.682388486007386,0.677099855392304,0.589571152997957,0.649891292722262
1,0.441573027749407,0.749530838033806,0.707775025571335,0.78044303883988,0.709077250011613,0.809277899741639,0.787743417611263,0.763533475039321,0.800090351185673,0.742997595812343,0.761414505579308,0.74137926052598,0.752180418347164,0.771406594389236,0.730795063673171,0.74623306014755,0.718520929646477,0.789494745390057,0.77766069432176,0.755361189986935,0.695969665346512,0.754544250960051
0,0.0490361249861504,0.201694643407623,0.185708101872242,0.198477295245253,0.179374333912712,0.189769367336747,0.180824501052623,0.159717804709082,0.13885974631886,0.168853183220086,0.209358692012749,0.133338145056584,0.150423693622103,0.18697305196911,0.164599974478571,0.19950872171221,0.216637470497528,0.171709295094278,0.190873489528291,0.14012728664275,0.181984132588521,0.177440646513896
0,0.0184189868353748,0.056175156281346,0.0548609431968152,0.0828396716432464,0.0880842646117075,0.0832587540424219,0.137261210580781,0.0633520760221748,0.0794101558968678,0.0672037575607353,0.0617299033130246,0.0739420985771524,0.0902528597260473,0.091637182684512,0.0760619011960541,0.071849310356225,0.0837993971894695,0.0546619565042719,0.084075291170825,0.0804275096780062,0.0801540342075723,0.0780518717219628
0,0.355357930139646,0.699014844281849,0.650294537082972,0.762612000929982,0.671534252298157,0.724844462813235,0.776741257343603,0.767362142967826,0.742362606637403,0.57328728660172,0.596619438633527,0.695273960515098,0.761452149602663,0.637378450750974,0.64938477455372,0.668813741736911,0.671140854961729,0.686977016124912,0.727865454229547,0.705116750175556,0.682405625698831,0.692524080397011
