"churn","p_o_1","u_1_1","u_1_2","u_1_3","u_1_4","u_1_5","u_1_6","u_1_7","u_1_8","u_1_9","u_1_10","u_1_11","u_1_12","u_1_13","u_1_14","u_1_15","u_1_16","u_1_17","u_1_18","u_1_19","u_1_20","p_1"
0,0.609239093677175,0.795640334772321,0.84166461122929,0.777483716282884,0.800329862306655,0.797587936383982,0.811731728590982,0.830876475521398,0.713982258670891,0.808402768791771,0.7655782274123,0.83429241289688,0.817264819844805,0.840188808834554,0.788441167395142,0.782079657309687,0.855990907553612,0.781355959955047,0.817322728800514,0.78334662066328,0.789999363654657,0.801678018343533
0,0.0466870551335492,0.126697222529288,0.0968102391522213,0.113218292674166,0.124624015768537,0.123979875825191,0.128958026035734,0.149067834697725,0.157877079573511,0.0984850108289238,0.130625570592433,0.105144196335781,0.101328288131135,0.113116895197944,0.151984428764215,0.146741836749347,0.0900954450727276,0.160695760043635,0.10378035621914,0.127174516888454,0.143024220344565,0.124671455571234
1,0.301082030675836,0.512724250189386,0.577692308272282,0.477458230695003,0.54816678406401,0.493018953189184,0.56859741457299,0.558766425115442,0.532142324236772,0.574219873058285,0.530964961978337,0.5002868384065,0.501831939242158,0.571252274675027,0.489219028727248,0.493609063577449,0.553278195550729,0.523957704975692,0.510804412363707,0.606435767140946,0.487880149779935,0.530615344990554
1,0.793102801106051,0.91027877084392,0.919818422959283,0.910800271052648,0.91344671847339,0.931953110878739,0.88647118916876,0.896562191981175,0.919761683956815,0.880358329611116,0.923640730440555,0.908561392998726,0.904039486662963,0.895418771879718,0.900956028905591,0.88662125327811,0.902737056701739,0.913575654453344,0.887361533822956,0.908768336144292,0.928485567744806,0.906480825097932
1,0.620659790466606,0.809223775609224,0.820133145718467,0.808247439337688,0.816215750178978,0.855363858952296,0.801382278225109,0.813397910282628,0.813928158298293,0.802401836957931,0.836599587656765,0.823620092419346,0.826406307639248,0.780892646818122,0.81626151406153,0.782678603886931,0.825543041953421,0.807338119643627,0.80890308668509,0.811146693745924,0.843257613157097,0.815147073061386
0,0.00959481490681618,0.0326310773121603,0.0268711711763183,0.0295799832178443,0.0254053254723164,0.0253289621851246,0.0328827156189029,0.0251244422669344,0.0400899219350961,0.0299695952175964,0.0256021342603755,0.0236535981314385,0.0255437559247662,0.0382587124857629,0.0352050469077916,0.0342412142606745,0.0225693959508382,0.0309708831464759,0.0272802055402758,0.0266629380718179,0.0281527651050253,0.0293011922093768
0,0.237471675788419,0.41873863669098,0.504213722622161,0.39021615600222,0.460841812136079,0.445627964938778,0.475295934625004,0.490250057487205,0.533612778595162,0.472151955071952,0.457339467627606,0.40748410501277,0.421537101642812,0.509513013145268,0.446507628953933,0.46911667730504,0.439201523865356,0.445083412797162,0.430387397770749,0.483957849358737,0.378573269405278,0.453982523252713
0,0.0264421810064159,0.0642691378113485,0.0697337915493465,0.0765588760819208,0.0818688684565017,0.0527242985767225,0.0599162447596455,0.0824964953592764,0.0601985912787579,0.0732443663191451,0.0747800533453566,0.0729107721087902,0.0725820659758043,0.0613034481412866,0.0545887306878144,0.0742620804313694,0.0769722685380347,0.0812252293316029,0.0698672154071212,0.0839797041454143,0.0632198363776065,0.0703351037341433
0,0.186168299307949,0.406865186021329,0.350057685610801,0.430116107881925,0.429388019701537,0.412609650726283,0.415765680974945,0.381805785620423,0.420310614422399,0.3645690434206,0.435252830546873,0.48853100014372,0.370139364404188,0.337523834216421,0.394985398161623,0.448364230598023,0.362450425764752,0.443662291378554,0.393044660816969,0.39028543408575,0.45946871939934,0.406759798194823
1,0.401166223950444,0.685432090916502,0.662290756229853,0.684376307064759,0.675611363016015,0.623082531905282,0.6596136803729,0.567610861685656,0.663093636618712,0.656641292002576,0.646712401660508,0.702194998077856,0.638958629311801,0.652797043981165,0.632797433936654,0.618860109708984,0.670864030183342,0.628177056020497,0.617992424626629,0.682055345737445,0.681418897999488,0.652529044552831
0,0.0357584030617,0.107920997963537,0.108849524254086,0.106840176034433,0.113152030774071,0.0776804781156958,0.0874690108110087,0.0671403280628828,0.0683664358573736,0.102270886723711,0.1003058926831,0.112384505579942,0.0869570169259242,0.0820805126685109,0.0867720947984317,0.0972603064744757,0.1006390490818,0.0780355926826135,0.104322508459092,0.0848383896526088,0.0821910890363594,0.0927738413319829
0,0.0108295946706844,0.0318847160543711,0.0264319516792878,0.036320610580901,0.025269438511961,0.0392064224404273,0.0292032029276426,0.0352032454519182,0.0421150902924042,0.0298593052332402,0.0332775103832413,0.031449030153718,0.0314825651353348,0.0330997894798339,0.0472596731117152,0.036421592841092,0.0270271460442056,0.0386267505017865,0.0342031949083288,0.0298297390478634,0.0448875079720226,0.0341529241375648
0,0.509093833020891,0.735652643784906,0.733245634590605,0.768382488129134,0.704088580717408,0.749636498680766,0.645430657012177,0.704351569830633,0.724636011589947,0.65566484729969,0.705984377201352,0.764439814087997,0.735167880954069,0.759257590232694,0.786094335719474,0.698713854124548,0.770248215592775,0.704803168315889,0.719652283216448,0.725673785123273,0.785095202158934,0.728810971918136
1,0.709626228331285,0.88452356819941,0.869550237898544,0.855035538569829,0.900218611631476,0.853538324439254,0.871985283924874,0.871865709949467,0.86033554093354,0.826225966514955,0.871894094901401,0.89173487276533,0.890661004118185,0.883905036232884,0.885984631569448,0.868671452880263,0.88422311918828,0.863618347689359,0.87086867624685,0.860714277073041,0.887515738226034,0.872653501647621
0,0.064040991100278,0.134672531476241,0.155917377919407,0.151316737585097,0.155218509955681,0.160477058194284,0.16438220149766,0.203436884001766,0.148553979010522,0.183795423793024,0.180519744588268,0.187203174266699,0.17429721571661,0.136774844749307,0.159788249667475,0.185910775783829,0.153613631824819,0.181044652886581,0.177456361763434,0.167152984268816,0.164086359062258,0.166280934900589
1,0.202571099062502,0.400350543071211,0.431817814191558,0.386203528361622,0.432908832080469,0.369718484152679,0.415673894633199,0.421057715584744,0.399051908401877,0.456574302552079,0.420058604774276,0.430429057420032,0.457971697936329,0.384749861577,0.391129869098721,0.386618549201497,0.400038132288053,0.405231693674858,0.409258723774621,0.426044954743209,0.370379635074549,0.409763390129629
1,0.445883671103876,0.696019021262418,0.7458934262224,0.630733205092779,0.706448584863575,0.721738671339596,0.655271829466648,0.615695731712651,0.73322813959135,0.664034081120078,0.701817766009175,0.692812759960107,0.635780524902108,0.74814912966955,0.657772510623674,0.635734523584062,0.706536015424965,0.651666904175085,0.635050227625396,0.668287695226967,0.698809856843297,0.680074030235794
0,0.736867273938884,0.853000677872427,0.873115885861503,0.884488086970251,0.887995951946319,0.887202877622531,0.860302685212835,0.881883702509585,0.903953527563258,0.845921166992721,0.906388645088129,0.901379646631958,0.862851554474779,0.859950330137311,0.905790332372094,0.888099887081022,0.875863285331099,0.891873365056267,0.861773288934559,0.888097351871193,0.890749083256743,0.880534066639329
0,0.18448330519752,0.365303942844588,0.39841094375746,0.363691711635252,0.397549285818853,0.331525445202995,0.392335868951602,0.391657349282401,0.365361528468178,0.429589705589064,0.395265828548756,0.409253460124677,0.413155357517325,0.354177197223229,0.362480549394442,0.369517970334643,0.374722679948268,0.374843652900054,0.373536483857069,0.39276125272007,0.343633009947131,0.379938661203303
