"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.5,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.5,0.842485662725764,0.743458475540387,0.804772234273319,0.721665381649961,2.83241101360678,2.53397690297772,2.21383849339381,1.95881298067442,1.60954446854664,0.84628745052599,0.746587030716723,0.726741922927209,0.800422386483633,2.77798010463665,2.4822255687818,2.23224256823782,1.97521779303062,1.60129955841413
"u_1_2",0.5,0.842363990319726,0.738054607508532,0.795010845986985,0.71781033153431,2.81070671465194,2.56653335140998,2.20298634391639,1.947960831197,1.59002169197397,0.846094671953758,0.748293515358362,0.730245231607629,0.797254487856389,2.79910542862628,2.48750689977921,2.23224256823782,1.96729579653451,1.59496196121724
"u_1_3",0.5,0.84369904184025,0.741751990898749,0.810195227765727,0.717424826522745,2.81070671465194,2.54482905245514,2.22469064287123,1.97780424225991,1.62039045553145,0.846608885160277,0.747724687144482,0.724795640326976,0.809926082365364,2.83079341461073,2.51919488576366,2.21815901891139,1.98842112052414,1.6203123500048
"u_1_4",0.5,0.84453151524375,0.74004550625711,0.803687635574837,0.717424826522745,2.85411531256163,2.56110727667127,2.22469064287123,1.9723781675212,1.60737527114967,0.846010819440461,0.749146757679181,0.726741922927209,0.809926082365364,2.79910542862628,2.50335089277143,2.22520079357461,1.98313978952674,1.6203123500048
"u_1_5",0.5,0.842906289668961,0.746018202502844,0.801518438177874,0.726291441788743,2.8432631630842,2.55025512719385,2.23554279234865,1.96152601804378,1.60303687635575,0.846608063076813,0.75,0.728688205527443,0.807814149947202,2.78854276663147,2.5456015407507,2.23928434290103,1.98578045502544,1.61608728520687
"u_1_6",0.5,0.845833535423811,0.743742889647326,0.814533622559653,0.71858134155744,2.8432631630842,2.57195942614869,2.23916017550779,1.97780424225991,1.62906724511931,0.84753578426557,0.748009101251422,0.724406383806929,0.812038014783527,2.83079341461073,2.51919488576366,2.22520079357461,1.98842112052414,1.62453741480273
"u_1_7",0.5,0.843010819227412,0.742605233219568,0.797180043383948,0.723207401696222,2.77815026621968,2.55025512719385,2.24277755866693,1.96423905541313,1.5943600867679,0.845836126704443,0.750568828213879,0.734527053328143,0.794086589229145,2.78854276663147,2.51391355476625,2.21815901891139,1.97521779303062,1.58862436402035
"u_1_8",0.5,0.844053606102522,0.743458475540387,0.8058568329718,0.721279876638396,2.82155886412936,2.58823765036482,2.20660372707553,1.96152601804378,1.6117136659436,0.84524217140194,0.747155858930603,0.724406383806929,0.808870116156283,2.79910542862628,2.50335089277143,2.20055458225337,1.97257712753192,1.61819981760584
"u_1_9",0.5,0.844878553377802,0.74032992036405,0.797180043383948,0.720123361603701,2.88667176099389,2.58281157562611,2.22830802603037,1.96152601804378,1.5943600867679,0.846739185389268,0.74971558589306,0.729077462047489,0.805702217529039,2.85191873860036,2.52447621676106,2.23224256823782,1.99106178602285,1.61186222040895
"u_1_10",0.5,0.84328259607939,0.744027303754266,0.809110629067245,0.720894371626831,2.7890024156971,2.49599437980674,2.23192540918951,1.9723781675212,1.61822125813449,0.845749807940741,0.744880546075085,0.724017127286882,0.801478352692714,2.83079341461073,2.48750689977921,2.21463813157979,1.97785845852933,1.60341209081309
"u_1_11",0.5,0.844460017025773,0.741751990898749,0.806941431670282,0.71858134155744,2.82155886412936,2.55025512719385,2.21745587655295,1.98051727962926,1.61388286334056,0.845697194599086,0.747440273037543,0.725574153367069,0.80675818373812,2.82023075261592,2.50863222376884,2.19703369492176,1.98313978952674,1.61397475280791
"u_1_12",0.5,0.844662804369164,0.740898748577929,0.803687635574837,0.71858134155744,2.83241101360678,2.55568120193256,2.22830802603037,1.96695209278249,1.60737527114967,0.846632314539006,0.749431171786121,0.729077462047489,0.804646251319958,2.84135607660555,2.49278823077662,2.21463813157979,1.99370245152155,1.60974968800998
"u_1_13",0.5,0.843744616727733,0.742036405005688,0.804772234273319,0.719737856592136,2.83241101360678,2.58823765036482,2.22830802603037,1.96695209278249,1.60954446854664,0.845727200645495,0.749431171786121,0.728688205527443,0.805702217529039,2.8096680906211,2.4822255687818,2.21111724424818,1.98578045502544,1.61186222040895
"u_1_14",0.5,0.8459100510606,0.745164960182025,0.802603036876356,0.724749421742483,2.83241101360678,2.56110727667127,2.22830802603037,1.98594335436797,1.60520607375271,0.846192499885934,0.749146757679181,0.727909692487349,0.80675818373812,2.87304406259,2.54032020975329,2.21815901891139,1.97785845852933,1.61397475280791
"u_1_15",0.5,0.844258902155314,0.738623435722412,0.799349240780911,0.71703932151118,2.87581961151647,2.56110727667127,2.21745587655295,1.96695209278249,1.59869848156182,0.847386987158651,0.75,0.729855975087583,0.804646251319958,2.89416938657963,2.48750689977921,2.25336789222745,1.98049912402803,1.60974968800998
"u_1_16",0.5,0.844952142186961,0.746302616609784,0.799349240780911,0.727447956823439,2.87581961151647,2.59366372510353,2.21022111023467,1.98051727962926,1.59869848156182,0.846639713290167,0.748577929465301,0.730634488127676,0.797254487856389,2.84135607660555,2.52975754775847,2.221679906243,1.98049912402803,1.59496196121724
"u_1_17",0.5,0.843105732066496,0.734357224118316,0.802603036876356,0.710100231303007,2.8432631630842,2.58823765036482,2.22469064287123,1.95609994330507,1.60520607375271,0.845656090425894,0.746302616609784,0.719735305566368,0.818373812038015,2.85191873860036,2.50863222376884,2.221679906243,1.96465513103581,1.63721260919651
