"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.4,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.4,0.845280783118722,0.696814562002275,0.873101952277657,0.634155744024672,2.88667176099389,2.53940297771643,2.25724709130349,1.9723781675212,1.74620390455531,0.846241824893761,0.705346985210466,0.641884001557026,0.877507919746568,2.82023075261592,2.46638157578957,2.20759635691658,1.98842112052414,1.75551442353845
"u_1_2",0.4,0.842718554581993,0.702787258248009,0.868763557483731,0.643793369313801,2.83241101360678,2.54482905245514,2.20660372707553,1.97509120489055,1.73752711496746,0.846512701395035,0.71188850967008,0.653950953678474,0.869060190073918,2.86248140059518,2.47694423778439,2.21463813157979,1.99106178602285,1.73861416434674
"u_1_3",0.4,0.840717022596781,0.696245733788396,0.880694143167028,0.630686198920586,2.86496746203905,2.50684652928416,2.19936896075725,1.96152601804378,1.75488069414317,0.843120785023931,0.698805460750853,0.629817049435578,0.885955649419219,2.73572945665739,2.47166290678698,2.21111724424818,1.98313978952674,1.75973948833637
"u_1_4",0.4,0.840724548724984,0.699658703071672,0.879609544468547,0.635697764070933,2.73474166831,2.4742900808519,2.23554279234865,1.9723781675212,1.75921908893709,0.844193603944035,0.703071672354949,0.639937718956793,0.874340021119324,2.73572945665739,2.49806956177402,2.221679906243,1.97785845852933,1.74917682634156
"u_1_5",0.4,0.839622807178921,0.694823663253697,0.872017353579176,0.631842713955281,2.7890024156971,2.49599437980674,2.18851681127983,1.97509120489055,1.74403470715835,0.842338161566541,0.699089874857793,0.634488127676139,0.874340021119324,2.75685478064702,2.43997492080253,2.21111724424818,1.97521779303062,1.74495176154363
"u_1_6",0.4,0.84316594109216,0.70193401592719,0.869848156182213,0.64225134926754,2.86496746203905,2.54482905245514,2.21383849339381,1.95067386856636,1.73969631236443,0.845187091809869,0.704209328782708,0.643441027637213,0.869060190073918,2.77798010463665,2.46638157578957,2.22872168090621,1.98313978952674,1.73861416434674
"u_1_7",0.4,0.846220712908308,0.696814562002275,0.878524945770065,0.632228218966847,2.89752391047131,2.59366372510353,2.23554279234865,1.96966513015184,1.75704989154013,0.846242235935487,0.70193401592719,0.632541845075905,0.890179514255544,2.84135607660555,2.49806956177402,2.23576345556942,1.99634311702026,1.7639645531343
"u_1_8",0.4,0.841939600312406,0.700796359499431,0.874186550976139,0.639167309175019,2.7890024156971,2.55568120193256,2.20298634391639,1.95609994330507,1.74837310195228,0.845460434561548,0.705346985210466,0.643441027637213,0.873284054910243,2.86248140059518,2.51919488576366,2.19703369492176,1.96729579653451,1.74706429394259
"u_1_9",0.4,0.843933188051179,0.701365187713311,0.873101952277657,0.640323824209715,2.74559381778742,2.57195942614869,2.22830802603037,1.98323031699862,1.74620390455531,0.844878399469259,0.705346985210466,0.644608797197353,0.870116156282999,2.78854276663147,2.49278823077662,2.20407546958497,1.98578045502544,1.7407266967457
