"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.4,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.4,0.843512979226213,0.688566552901024,0.888286334056399,0.617579028527371,2.8432631630842,2.50684652928416,2.23554279234865,1.95881298067442,1.75704989154013,0.844988969695136,0.69226393629124,0.61658232775399,0.897571277719113,2.85191873860036,2.45581891379476,2.21463813157979,1.96993646203321,1.76818961793223
"u_1_2",0.4,0.844699180655507,0.701365187713311,0.880694143167028,0.637625289128759,2.87581961151647,2.55568120193256,2.22830802603037,1.97780424225991,1.76138828633406,0.844104407888214,0.707053469852105,0.64616582327754,0.872228088701162,2.75685478064702,2.51919488576366,2.21111724424818,1.9620144655371,1.74495176154363
"u_1_3",0.4,0.843466568102259,0.695961319681456,0.87527114967462,0.632228218966847,2.76729811674226,2.53940297771643,2.22107325971209,1.96695209278249,1.75054229934924,0.844677400062396,0.699658703071672,0.636823666796419,0.870116156282999,2.7462921186522,2.48750689977921,2.22520079357461,1.98313978952674,1.7407266967457
"u_1_4",0.4,0.843101132765928,0.707053469852105,0.87527114967462,0.647262914417887,2.8432631630842,2.55568120193256,2.20660372707553,1.94524779382765,1.75054229934924,0.844723025694642,0.70221843003413,0.638769949396652,0.874340021119324,2.8096680906211,2.48750689977921,2.20407546958497,1.98049912402803,1.74917682634156
"u_1_5",0.4,0.843837857093884,0.699089874857793,0.879609544468547,0.634926754047803,2.82155886412936,2.56110727667127,2.24277755866693,1.947960831197,1.75921908893709,0.845310404329427,0.701080773606371,0.637991436356559,0.872228088701162,2.82023075261592,2.49278823077662,2.20055458225337,1.96729579653451,1.74495176154363
"u_1_6",0.4,0.842963153748763,0.689988623435722,0.892624728850325,0.617964533538936,2.75644596726484,2.51769867876159,2.22469064287123,1.98051727962926,1.77223427331887,0.845352330586067,0.689704209328783,0.613857532113663,0.89545934530095,2.8096680906211,2.49278823077662,2.20407546958497,1.97785845852933,1.76818961793223
"u_1_7",0.4,0.844352560639686,0.698521046643914,0.876355748373102,0.635312259059368,2.86496746203905,2.53940297771643,2.21022111023467,1.96695209278249,1.7527114967462,0.846576412863463,0.70193401592719,0.633709614636045,0.8870116156283,2.89416938657963,2.47166290678698,2.23576345556942,1.97785845852933,1.76818961793223
"u_1_8",0.4,0.839357302100464,0.701080773606371,0.873101952277657,0.63993831919815,2.76729811674226,2.54482905245514,2.19575157759811,1.93982171908894,1.74620390455531,0.841913144415808,0.705915813424346,0.645387310237446,0.870116156282999,2.73572945665739,2.45053758279735,2.20407546958497,1.98313978952674,1.7407266967457
"u_1_9",0.4,0.844198693129651,0.705346985210466,0.88177874186551,0.642636854279106,2.72388951883258,2.56110727667127,2.22107325971209,1.96966513015184,1.76355748373102,0.84492772447708,0.698805460750853,0.633320358115998,0.876451953537487,2.83079341461073,2.53503887875588,2.20407546958497,1.97521779303062,1.74917682634156
"u_1_10",0.4,0.845142385983354,0.697383390216155,0.878524945770065,0.632999228989977,2.86496746203905,2.52855082823901,2.24277755866693,1.96423905541313,1.75704989154013,0.845098717837526,0.697952218430034,0.629817049435578,0.882787750791975,2.89416938657963,2.46110024479217,2.21463813157979,1.98313978952674,1.75551442353845
"u_1_11",0.4,0.840395489674996,0.694539249146758,0.854663774403471,0.637625289128759,2.74559381778742,2.54482905245514,2.22469064287123,1.95881298067442,1.70932754880694,0.845195312644499,0.698521046643914,0.633709614636045,0.874340021119324,2.82023075261592,2.51391355476625,2.221679906243,1.97257712753192,1.74917682634156
"u_1_12",0.4,0.841996882510452,0.689988623435722,0.887201735357918,0.619892058596762,2.85411531256163,2.53397690297772,2.21383849339381,1.96695209278249,1.75921908893709,0.8450867976273,0.698521046643914,0.627870766835344,0.890179514255544,2.82023075261592,2.43997492080253,2.21111724424818,1.98313978952674,1.77241468273015
"u_1_13",0.4,0.846109911576355,0.697098976109215,0.879609544468547,0.632228218966847,2.86496746203905,2.55025512719385,2.24277755866693,1.96966513015184,1.75921908893709,0.845920390259467,0.698521046643914,0.631763332035812,0.879619852164731,2.88360672458481,2.46638157578957,2.21463813157979,1.99370245152155,1.74706429394259
"u_1_14",0.4,0.844050679274881,0.71188850967008,0.856832971800434,0.660370084811103,2.83241101360678,2.5773855008874,2.24277755866693,1.95338690593571,1.71366594360087,0.845261901405063,0.709897610921502,0.653561697158427,0.86272439281943,2.84135607660555,2.50335089277143,2.21463813157979,1.98313978952674,1.72593896995296
"u_1_15",0.4,0.847685799199555,0.703924914675768,0.878524945770065,0.641865844255975,2.87581961151647,2.61536802405837,2.24277755866693,1.95881298067442,1.75704989154013,0.845511403736295,0.695961319681456,0.629427792915531,0.876451953537487,2.87304406259,2.46638157578957,2.22872168090621,1.99106178602285,1.74706429394259
