"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.4,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.4,0.842504896164511,0.70164960182025,0.865509761388286,0.643407864302236,2.8432631630842,2.58823765036482,2.21383849339381,1.95067386856636,1.73101952277657,0.846831258737202,0.71188850967008,0.6508369015181,0.877507919746568,2.79910542862628,2.50335089277143,2.22520079357461,1.98049912402803,1.75551442353845
"u_1_2",0.4,0.845131096791021,0.708191126279863,0.862255965292842,0.65343099460293,2.86496746203905,2.60451587458095,2.22469064287123,1.98323031699862,1.72451193058568,0.844087144135478,0.704778156996587,0.645387310237446,0.865892291446674,2.83079341461073,2.54032020975329,2.20407546958497,1.96465513103581,1.73227656714985
"u_1_3",0.4,0.842569286372513,0.702787258248009,0.874186550976139,0.641865844255975,2.79985456517452,2.55568120193256,2.22469064287123,1.96695209278249,1.74837310195228,0.844559431085364,0.706200227531286,0.64266251459712,0.878563885955649,2.83079341461073,2.49278823077662,2.20759635691658,1.96993646203321,1.75762695593741
"u_1_4",0.4,0.842642457063444,0.695392491467577,0.883947939262473,0.628373168851195,2.83241101360678,2.5231247535003,2.21022111023467,1.96152601804378,1.76355748373102,0.844866479259043,0.695676905574516,0.625535227715064,0.885955649419219,2.82023075261592,2.50863222376884,2.20759635691658,1.97785845852933,1.75128935874052
"u_1_5",0.4,0.84621904043538,0.71103526734926,0.867678958785249,0.655358519660756,2.90837605994873,2.58281157562611,2.23192540918951,1.94253475645829,1.7353579175705,0.845369183297075,0.710750853242321,0.654729466718568,0.86272439281943,2.82023075261592,2.49806956177402,2.21815901891139,1.96993646203321,1.72593896995296
"u_1_6",0.4,0.843028798311467,0.68287827076223,0.888286334056399,0.609868928296068,2.83241101360678,2.53397690297772,2.21383849339381,1.96152601804378,1.74837310195228,0.845441937683603,0.693970420932878,0.618528610354223,0.898627243928194,2.85191873860036,2.49806956177402,2.19703369492176,1.98578045502544,1.77875227992704
"u_1_7",0.4,0.843142526471064,0.703071672354949,0.862255965292842,0.646491904394757,2.76729811674226,2.55568120193256,2.22469064287123,1.95609994330507,1.72451193058568,0.84544522601746,0.705915813424346,0.64733359283768,0.864836325237592,2.79910542862628,2.49806956177402,2.21463813157979,1.98313978952674,1.73016403475089
"u_1_8",0.4,0.846128308778638,0.693401592718999,0.88177874186551,0.626445643793369,2.90837605994873,2.58823765036482,2.22107325971209,1.9723781675212,1.75054229934924,0.846366781580236,0.697667804323094,0.625535227715064,0.893347412882788,2.83079341461073,2.50863222376884,2.26040966689066,1.97785845852933,1.7639645531343
"u_1_9",0.4,0.843484965304548,0.700511945392492,0.862255965292842,0.643022359290671,2.93008035890357,2.56653335140998,2.18851681127983,1.95881298067442,1.72451193058568,0.845204766604342,0.703640500568828,0.641494745036979,0.872228088701162,2.86248140059518,2.45581891379476,2.23928434290103,1.98578045502544,1.74495176154363
"u_1_10",0.4,0.845506148846743,0.700227531285552,0.87527114967462,0.638010794140324,2.89752391047131,2.55025512719385,2.23192540918951,1.96152601804378,1.75054229934924,0.84537041642226,0.705062571103527,0.643441027637213,0.872228088701162,2.83079341461073,2.51919488576366,2.21111724424818,1.96729579653451,1.74495176154363
"u_1_11",0.4,0.843879250799021,0.69254835039818,0.892624728850325,0.621434078643022,2.90837605994873,2.55025512719385,2.18851681127983,1.96152601804378,1.76138828633406,0.845536477281923,0.694823663253697,0.62125340599455,0.894403379091869,2.83079341461073,2.48750689977921,2.21463813157979,1.96729579653451,1.76185202073534
"u_1_12",0.4,0.843019181592088,0.691695108077361,0.880694143167028,0.624518118735544,2.88667176099389,2.55568120193256,2.20660372707553,1.97780424225991,1.75054229934924,0.844031653501705,0.698521046643914,0.628649279875438,0.888067581837381,2.77798010463665,2.50335089277143,2.23224256823782,1.95673313453969,1.75340189113948
"u_1_13",0.4,0.842450958912358,0.699089874857793,0.873101952277657,0.637239784117194,2.7890024156971,2.56110727667127,2.19575157759811,1.97509120489055,1.74620390455531,0.844849626548036,0.698805460750853,0.635266640716232,0.87117212249208,2.76741744264184,2.49806956177402,2.23224256823782,1.96465513103581,1.7407266967457
"u_1_14",0.4,0.843732073180724,0.697667804323094,0.876355748373102,0.634155744024672,2.82155886412936,2.55025512719385,2.21745587655295,1.97780424225991,1.7527114967462,0.845152975346125,0.702787258248009,0.639937718956793,0.873284054910243,2.84135607660555,2.49278823077662,2.21111724424818,1.98313978952674,1.74706429394259
"u_1_15",0.4,0.84315507001808,0.703640500568828,0.867678958785249,0.645335389360062,2.77815026621968,2.5773855008874,2.21745587655295,1.96695209278249,1.7353579175705,0.845300128286117,0.705346985210466,0.64266251459712,0.875395987328406,2.79910542862628,2.50863222376884,2.20759635691658,1.97785845852933,1.75128935874052
"u_1_16",0.4,0.839931378435461,0.698236632536974,0.867678958785249,0.638010794140324,2.81070671465194,2.51227260402288,2.18851681127983,1.96966513015184,1.7353579175705,0.843420434446453,0.704493742889647,0.644608797197353,0.866948257655755,2.79910542862628,2.43997492080253,2.21111724424818,1.98313978952674,1.73438909954881
"u_1_17",0.4,0.843691515712049,0.696245733788396,0.877440347071583,0.631842713955281,2.85411531256163,2.55568120193256,2.21383849339381,1.96152601804378,1.75488069414317,0.846195377178058,0.699089874857793,0.632152588555858,0.880675818373812,2.8096680906211,2.50863222376884,2.22520079357461,1.97785845852933,1.74706429394259
"u_1_18",0.4,0.843346150050934,0.700227531285552,0.874186550976139,0.638396299151889,2.90837605994873,2.52855082823901,2.20298634391639,1.96695209278249,1.74837310195228,0.842957601456405,0.699374288964733,0.634098871156092,0.876451953537487,2.8096680906211,2.45053758279735,2.25336789222745,1.9620144655371,1.74917682634156
"u_1_19",0.4,0.844043153146668,0.697098976109215,0.882863340563991,0.631071703932151,2.85411531256163,2.57195942614869,2.25362970814435,1.98323031699862,1.76138828633406,0.84565033584165,0.70193401592719,0.632931101595952,0.889123548046463,2.79910542862628,2.49806956177402,2.221679906243,1.97521779303062,1.76607708553326
"u_1_20",0.4,0.842656673083385,0.696530147895336,0.855748373101952,0.63993831919815,2.77815026621968,2.53940297771643,2.23554279234865,1.95881298067442,1.7114967462039,0.842595062648923,0.698521046643914,0.635266640716232,0.870116156282999,2.84135607660555,2.43997492080253,2.21815901891139,1.96993646203321,1.7407266967457
"p_1",0.4,0.846035068412506,0.699089874857793,0.876355748373102,0.636083269082498,2.82155886412936,2.58823765036482,2.21745587655295,1.96966513015184,1.7527114967462,0.847694446374066,0.70164960182025,0.636045153756325,0.879619852164731,2.84135607660555,2.51919488576366,2.221679906243,1.99106178602285,1.75340189113948
