"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.5,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.5,0.845577647064721,0.743174061433447,0.808026030368764,0.720123361603701,2.86496746203905,2.5773855008874,2.23554279234865,1.9723781675212,1.61605206073753,0.847109945031395,0.748577929465301,0.727131179447256,0.80675818373812,2.82023075261592,2.49806956177402,2.24280523023263,1.98578045502544,1.61397475280791
"u_1_2",0.5,0.845757437905256,0.741183162684869,0.811279826464208,0.716268311488049,2.8432631630842,2.56110727667127,2.23554279234865,1.95881298067442,1.62255965292842,0.847243533594245,0.746871444823663,0.720124562086415,0.819429778247096,2.88360672458481,2.50335089277143,2.22872168090621,1.99106178602285,1.63932514159547
"u_1_3",0.5,0.84544803041225,0.752275312855518,0.792841648590022,0.737856592135698,2.82155886412936,2.61536802405837,2.20660372707553,1.98323031699862,1.58568329718004,0.846468719929729,0.755403868031854,0.738808875048657,0.800422386483633,2.82023075261592,2.50863222376884,2.22520079357461,1.98313978952674,1.60129955841413
"u_1_4",0.5,0.844068240240701,0.741751990898749,0.800433839479393,0.720894371626831,2.95178465785841,2.55568120193256,2.22469064287123,1.96423905541313,1.60086767895879,0.846659443293297,0.746871444823663,0.726352666407162,0.802534318901795,2.83079341461073,2.50863222376884,2.22520079357461,1.98313978952674,1.60552462321206
"u_1_5",0.5,0.842452213267054,0.744027303754266,0.793926247288503,0.726291441788743,2.83241101360678,2.56110727667127,2.22469064287123,1.95338690593571,1.58785249457701,0.846591621407538,0.754835039817975,0.736473335928377,0.804646251319958,2.79910542862628,2.51919488576366,2.23224256823782,1.98578045502544,1.60974968800998
"u_1_6",0.5,0.843193955013819,0.736916951080774,0.808026030368764,0.711642251349268,2.86496746203905,2.55568120193256,2.21383849339381,1.96152601804378,1.61605206073753,0.84624059176856,0.747440273037543,0.724795640326976,0.808870116156283,2.76741744264184,2.49278823077662,2.23928434290103,1.96993646203321,1.61819981760584
"u_1_7",0.5,0.843215697161976,0.742036405005688,0.800433839479393,0.721279876638396,2.8432631630842,2.58281157562611,2.20298634391639,1.96423905541313,1.60086767895879,0.846612995577599,0.752559726962457,0.732970027247956,0.805702217529039,2.78854276663147,2.51391355476625,2.23576345556942,1.98842112052414,1.61186222040895
"u_1_8",0.5,0.843352421824426,0.741183162684869,0.797180043383948,0.721279876638396,2.93008035890357,2.56110727667127,2.22469064287123,1.96152601804378,1.5943600867679,0.845896138797287,0.751706484641638,0.729855975087583,0.810982048574446,2.77798010463665,2.48750689977921,2.221679906243,1.98842112052414,1.62242488240376
"u_1_9",0.5,0.844996462719747,0.738339021615472,0.811279826464208,0.712413261372398,2.79985456517452,2.56110727667127,2.23192540918951,1.97509120489055,1.62255965292842,0.846985810428383,0.742889647326507,0.718567536006228,0.808870116156283,2.86248140059518,2.49278823077662,2.23576345556942,1.98313978952674,1.61819981760584
"u_1_10",0.5,0.843673954746224,0.744027303754266,0.801518438177874,0.723592906707787,2.90837605994873,2.58281157562611,2.20660372707553,1.96966513015184,1.60303687635575,0.846803307899438,0.750853242320819,0.728688205527443,0.810982048574446,2.83079341461073,2.53503887875588,2.21463813157979,1.98049912402803,1.62242488240376
"u_1_11",0.5,0.843801062689299,0.737770193401593,0.806941431670282,0.713184271395528,2.8432631630842,2.5231247535003,2.22107325971209,1.96423905541313,1.61388286334056,0.846408296795157,0.743174061433447,0.715842740365901,0.817317845828934,2.85191873860036,2.44525625179994,2.221679906243,1.97257712753192,1.63510007679754
"u_1_12",0.5,0.84612663630571,0.746587030716723,0.797180043383948,0.728604471858134,2.88667176099389,2.59366372510353,2.21745587655295,1.96695209278249,1.5943600867679,0.846033015693974,0.752559726962457,0.732970027247956,0.805702217529039,2.79910542862628,2.4822255687818,2.22872168090621,1.98049912402803,1.61186222040895
"u_1_13",0.5,0.845634929262751,0.739761092150171,0.808026030368764,0.715497301464919,2.8432631630842,2.58281157562611,2.22830802603037,1.95881298067442,1.61605206073753,0.846364726371578,0.748862343572241,0.724795640326976,0.81414994720169,2.8096680906211,2.49806956177402,2.21463813157979,1.98578045502544,1.62876247960065
"u_1_14",0.5,0.844152700123929,0.744880546075085,0.8058568329718,0.723207401696222,2.77815026621968,2.54482905245514,2.22107325971209,1.97509120489055,1.6117136659436,0.845633894172375,0.748293515358362,0.724795640326976,0.812038014783527,2.76741744264184,2.50335089277143,2.19351280759016,1.98578045502544,1.62453741480273
