"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.5,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.5,0.845103500987603,0.743458475540387,0.799349240780911,0.723592906707787,2.83241101360678,2.5773855008874,2.22830802603037,1.9723781675212,1.59869848156182,0.846584222656381,0.751422070534699,0.732970027247956,0.801478352692714,2.89416938657963,2.51919488576366,2.22520079357461,1.97785845852933,1.60341209081309
"u_1_2",0.5,0.84502489475964,0.744311717861206,0.810195227765727,0.720894371626831,2.79985456517452,2.59908979984224,2.24277755866693,1.97509120489055,1.62039045553145,0.845820918160362,0.744311717861206,0.720513818606462,0.808870116156283,2.82023075261592,2.53503887875588,2.20055458225337,1.97521779303062,1.61819981760584
"u_1_3",0.5,0.844402734827747,0.744027303754266,0.804772234273319,0.722436391673092,2.85411531256163,2.60994194931966,2.18851681127983,1.96966513015184,1.60954446854664,0.846453100343923,0.748862343572241,0.727520435967302,0.80675818373812,2.83079341461073,2.52975754775847,2.21111724424818,1.98842112052414,1.61397475280791
"u_1_4",0.5,0.842255279578935,0.741467576791809,0.796095444685466,0.722050886661527,2.79985456517452,2.58823765036482,2.21745587655295,1.95881298067442,1.59219088937093,0.846355272411738,0.751137656427759,0.733359283768003,0.799366420274551,2.77798010463665,2.54032020975329,2.24280523023263,1.98842112052414,1.59918702601517
"u_1_5",0.5,0.842677160876836,0.741183162684869,0.799349240780911,0.720508866615266,2.75644596726484,2.51769867876159,2.24277755866693,1.96152601804378,1.59869848156182,0.846421450130563,0.747440273037543,0.726352666407162,0.804646251319958,2.8096680906211,2.49806956177402,2.22872168090621,1.98049912402803,1.60974968800998
"u_1_6",0.5,0.843323989784531,0.741467576791809,0.802603036876356,0.719737856592136,2.82155886412936,2.57195942614869,2.22107325971209,1.95609994330507,1.60520607375271,0.846128788417501,0.747155858930603,0.723238614246789,0.812038014783527,2.82023075261592,2.49806956177402,2.24280523023263,1.98049912402803,1.62453741480273
"u_1_7",0.5,0.844988936591526,0.736916951080774,0.811279826464208,0.710485736314572,2.93008035890357,2.58281157562611,2.19936896075725,1.96695209278249,1.62255965292842,0.846710823509777,0.742320819112628,0.713896457765668,0.819429778247096,2.83079341461073,2.50863222376884,2.23576345556942,1.97521779303062,1.63932514159547
"u_1_8",0.5,0.845638274208627,0.737770193401593,0.811279826464208,0.711642251349268,2.89752391047131,2.56653335140998,2.22830802603037,1.96152601804378,1.62255965292842,0.846691093506651,0.745449374288965,0.721292331646555,0.810982048574446,2.85191873860036,2.50863222376884,2.21815901891139,1.98049912402803,1.62242488240376
"u_1_9",0.5,0.843723292697812,0.736632536973834,0.803687635574837,0.712798766383963,2.90837605994873,2.53940297771643,2.21745587655295,1.95338690593571,1.60737527114967,0.845223674524001,0.741751990898749,0.717399766446088,0.807814149947202,2.82023075261592,2.50863222376884,2.20759635691658,1.99106178602285,1.61608728520687
"u_1_10",0.5,0.844227543287776,0.746871444823663,0.79826464208243,0.728604471858134,2.82155886412936,2.56110727667127,2.22830802603037,1.97780424225991,1.59652928416486,0.845466189145783,0.750568828213879,0.73141300116777,0.802534318901795,2.78854276663147,2.52975754775847,2.20055458225337,1.99370245152155,1.60552462321206
"u_1_11",0.5,0.845046218789568,0.744027303754266,0.799349240780911,0.724363916730917,2.83241101360678,2.5773855008874,2.21745587655295,1.96423905541313,1.59869848156182,0.84667095246179,0.75,0.729466718567536,0.805702217529039,2.85191873860036,2.49278823077662,2.23224256823782,1.98842112052414,1.61186222040895
"u_1_12",0.5,0.844367194777868,0.744027303754266,0.808026030368764,0.721279876638396,2.86496746203905,2.55568120193256,2.20298634391639,1.9723781675212,1.61605206073753,0.847237367968265,0.750853242320819,0.727909692487349,0.813093980992608,2.83079341461073,2.47166290678698,2.21463813157979,1.99106178602285,1.62664994720169
"u_1_13",0.5,0.843969146219281,0.74061433447099,0.801518438177874,0.718966846569005,2.8432631630842,2.56110727667127,2.21383849339381,1.95881298067442,1.60303687635575,0.847345060902006,0.749146757679181,0.726741922927209,0.809926082365364,2.79910542862628,2.50335089277143,2.23224256823782,1.98313978952674,1.6203123500048
"u_1_14",0.5,0.846072280935305,0.741751990898749,0.802603036876356,0.720123361603701,2.86496746203905,2.53397690297772,2.21745587655295,1.96152601804378,1.60520607375271,0.847504545093959,0.748293515358362,0.728298949007396,0.802534318901795,2.84135607660555,2.4822255687818,2.23576345556942,1.97785845852933,1.60552462321206
