"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.4,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.4,0.840556047076766,0.689988623435722,0.883947939262473,0.621048573631457,2.75644596726484,2.52855082823901,2.22469064287123,1.95881298067442,1.7527114967462,0.844819620501609,0.698521046643914,0.630206305955625,0.883843717001056,2.75685478064702,2.51391355476625,2.23928434290103,1.98049912402803,1.75762695593741
"u_1_2",0.4,0.842435488537704,0.690841865756541,0.891540130151844,0.619506553585197,2.77815026621968,2.53397690297772,2.20298634391639,1.95881298067442,1.76355748373102,0.846696848090902,0.692832764505119,0.619307123394317,0.892291446673706,2.83079341461073,2.51391355476625,2.21463813157979,1.98313978952674,1.75973948833637
"u_1_3",0.4,0.843092352283002,0.704778156996587,0.865509761388286,0.647648419429453,2.87581961151647,2.55568120193256,2.20298634391639,1.96423905541313,1.73101952277657,0.845241349318475,0.707337883959044,0.649279875437914,0.864836325237592,2.77798010463665,2.50335089277143,2.221679906243,1.98578045502544,1.73016403475089
"u_1_4",0.4,0.841892771070228,0.705631399317406,0.862255965292842,0.649961449498843,2.79985456517452,2.56653335140998,2.21022111023467,1.94524779382765,1.72451193058568,0.846453100343916,0.709613196814562,0.650058388478007,0.87117212249208,2.77798010463665,2.52447621676106,2.23928434290103,1.98313978952674,1.74283922914467
"u_1_5",0.4,0.845034511479011,0.709044368600683,0.864425162689805,0.653816499614495,2.87581961151647,2.58281157562611,2.22830802603037,1.95609994330507,1.72885032537961,0.846305536362196,0.706484641638225,0.648890618917867,0.86272439281943,2.82023075261592,2.4822255687818,2.23224256823782,1.99106178602285,1.72593896995296
"u_1_6",0.4,0.840881761180906,0.697383390216155,0.883947939262473,0.631071703932151,2.7890024156971,2.51227260402288,2.19575157759811,1.97509120489055,1.76572668112798,0.84333123839064,0.698521046643914,0.625145971195017,0.897571277719113,2.79910542862628,2.4822255687818,2.18999192025855,1.95673313453969,1.76185202073534
"u_1_7",0.4,0.842659181792795,0.706484641638225,0.860086767895879,0.651888974556669,2.75644596726484,2.56653335140998,2.21745587655295,1.97509120489055,1.72017353579176,0.84580036607377,0.71160409556314,0.653172440638381,0.870116156282999,2.84135607660555,2.49806956177402,2.22520079357461,1.98313978952674,1.7407266967457
"u_1_8",0.4,0.843053049169028,0.703356086461889,0.867678958785249,0.644949884348497,2.8432631630842,2.55568120193256,2.21745587655295,1.95881298067442,1.7353579175705,0.845525790196896,0.706769055745165,0.646944336317633,0.869060190073918,2.84135607660555,2.52975754775847,2.21815901891139,1.99898378251896,1.73861416434674
"u_1_9",0.4,0.842150331902254,0.703071672354949,0.885032537960954,0.638396299151889,2.74559381778742,2.56653335140998,2.22469064287123,1.96423905541313,1.77006507592191,0.846540241191067,0.706769055745165,0.638769949396652,0.891235480464625,2.78854276663147,2.49278823077662,2.21463813157979,1.97257712753192,1.77452721512912
"u_1_10",0.4,0.844704616192554,0.70193401592719,0.878524945770065,0.639167309175019,2.86496746203905,2.54482905245514,2.24277755866693,1.97509120489055,1.75704989154013,0.846138242377327,0.703071672354949,0.637602179836512,0.880675818373812,2.87304406259,2.47694423778439,2.23224256823782,1.97521779303062,1.75762695593741
"u_1_11",0.4,0.843893884937204,0.705062571103527,0.86117136659436,0.649575944487278,2.86496746203905,2.56110727667127,2.21022111023467,1.96695209278249,1.72234273318872,0.845393845800977,0.704209328782708,0.641884001557026,0.873284054910243,2.82023075261592,2.49278823077662,2.221679906243,1.97785845852933,1.74706429394259
"u_1_12",0.4,0.841375140696783,0.701365187713311,0.867678958785249,0.64225134926754,2.8432631630842,2.53397690297772,2.20298634391639,1.95338690593571,1.7353579175705,0.844199358528278,0.704778156996587,0.64616582327754,0.863780359028511,2.78854276663147,2.47694423778439,2.221679906243,1.97521779303062,1.72805150235192
"u_1_13",0.4,0.842241899795459,0.693117178612059,0.878524945770065,0.6272166538165,2.86496746203905,2.52855082823901,2.21745587655295,1.96966513015184,1.74837310195228,0.845375759964783,0.698236632536974,0.629038536395485,0.885955649419219,2.83079341461073,2.45581891379476,2.23576345556942,1.97257712753192,1.75973948833637
"u_1_14",0.4,0.843086916745972,0.694254835039818,0.889370932754881,0.624903623747109,2.85411531256163,2.56653335140998,2.21022111023467,1.95067386856636,1.75704989154013,0.845293962660148,0.700227531285552,0.631374075515765,0.8870116156283,2.8096680906211,2.45053758279735,2.22520079357461,1.99370245152155,1.76818961793223
"u_1_15",0.4,0.842396603541954,0.697667804323094,0.872017353579176,0.635697764070933,2.7890024156971,2.51769867876159,2.22830802603037,1.96966513015184,1.74403470715835,0.844277045415588,0.700796359499431,0.634098871156092,0.881731784582893,2.82023075261592,2.47166290678698,2.22872168090621,1.9620144655371,1.76185202073534
"u_1_16",0.4,0.839845246079304,0.70164960182025,0.870932754880694,0.64148033924441,2.82155886412936,2.50684652928416,2.19936896075725,1.96695209278249,1.74186550976139,0.843118729815282,0.704778156996587,0.641494745036979,0.876451953537487,2.75685478064702,2.47166290678698,2.21463813157979,1.95409246904099,1.75340189113948
"u_1_17",0.4,0.843426846870041,0.690557451649602,0.891540130151844,0.619121048573631,2.85411531256163,2.50684652928416,2.22107325971209,1.97780424225991,1.75921908893709,0.844353088135987,0.693686006825939,0.622031919034644,0.888067581837381,2.76741744264184,2.47166290678698,2.19351280759016,1.98578045502544,1.75551442353845
"u_1_18",0.4,0.843461550683458,0.709897610921502,0.864425162689805,0.65497301464919,2.89752391047131,2.59908979984224,2.22469064287123,1.95338690593571,1.72885032537961,0.84604493590421,0.709613196814562,0.650058388478007,0.87117212249208,2.83079341461073,2.52447621676106,2.21815901891139,1.98049912402803,1.74283922914467
"u_1_19",0.4,0.841071168740814,0.690557451649602,0.883947939262473,0.621819583654588,2.81070671465194,2.53397690297772,2.19936896075725,1.94524779382765,1.75054229934924,0.845026785534461,0.701080773606371,0.630595562475672,0.892291446673706,2.75685478064702,2.44525625179994,2.22520079357461,1.96993646203321,1.77452721512912
"u_1_20",0.4,0.844414860256517,0.704778156996587,0.855748373101952,0.651117964533539,2.90837605994873,2.5773855008874,2.23554279234865,1.9723781675212,1.7114967462039,0.843676513445379,0.699089874857793,0.636045153756325,0.870116156282999,2.8096680906211,2.54032020975329,2.21815901891139,1.96729579653451,1.7407266967457
"p_1",0.4,0.844864755476091,0.700796359499431,0.87527114967462,0.638781804163454,2.8432631630842,2.55568120193256,2.22469064287123,1.95609994330507,1.75054229934924,0.847644299282774,0.704209328782708,0.639548462436746,0.879619852164731,2.84135607660555,2.51391355476625,2.22520079357461,1.98842112052414,1.75973948833637
