"id","under_rate","test_auc","test_acc","test_sens","test_spec","test_Top10Lift","test_Top20Lift","test_Top30Lift","test_Top40Lift","test_Top50Lift","train_auc","train_acc","train_sens","train_spec","train_Top10Lift","train_Top20Lift","train_Top30Lift","train_Top40Lift","train_Top50Lift"
"p_o_1",0.5,0.845596044267011,0.803469852104664,0.573752711496746,0.885119506553585,2.85411531256163,2.58823765036482,1.91359569118517,1.43519676838888,1.14750542299349,0.848216880415225,0.805460750853242,0.895289996107435,0.561774023231257,2.85191873860036,2.52975754775847,1.87311206041407,1.40483404531055,1.12386723624844
"u_1_1",0.5,0.845784197472213,0.741751990898749,0.804772234273319,0.719352351580571,2.94093250838099,2.53397690297772,2.23554279234865,1.97509120489055,1.60954446854664,0.846938540629205,0.748577929465301,0.724795640326976,0.813093980992608,2.79910542862628,2.47694423778439,2.22872168090621,1.98313978952674,1.62664994720169
"u_1_2",0.5,0.845034093360792,0.746587030716723,0.804772234273319,0.725905936777178,2.85411531256163,2.56110727667127,2.24639494182607,1.98865639173733,1.60954446854664,0.846417750754981,0.751137656427759,0.731023744647723,0.805702217529039,2.85191873860036,2.53503887875588,2.21111724424818,1.99370245152155,1.61186222040895
"u_1_3",0.5,0.84537402348486,0.737201365187713,0.809110629067245,0.711642251349268,2.82155886412936,2.59366372510353,2.23554279234865,1.95881298067442,1.61822125813449,0.846757271225475,0.748009101251422,0.723627870766835,0.81414994720169,2.87304406259,2.54032020975329,2.22520079357461,1.97785845852933,1.62876247960065
"u_1_4",0.5,0.845409563534738,0.744311717861206,0.804772234273319,0.722821896684657,2.88667176099389,2.56653335140998,2.22469064287123,1.96966513015184,1.60954446854664,0.846546817858781,0.746018202502844,0.723627870766835,0.80675818373812,2.82023075261592,2.51919488576366,2.21463813157979,1.98049912402803,1.61397475280791
"u_1_5",0.5,0.844544058790754,0.738054607508532,0.806941431670282,0.713569776407093,2.86496746203905,2.57195942614869,2.22469064287123,1.95067386856636,1.61388286334056,0.847014583349608,0.746302616609784,0.723238614246789,0.808870116156283,2.78854276663147,2.51919488576366,2.22520079357461,1.98578045502544,1.61819981760584
"u_1_6",0.5,0.843352421824436,0.741467576791809,0.802603036876356,0.719737856592136,2.88667176099389,2.54482905245514,2.21745587655295,1.95881298067442,1.60520607375271,0.847587164482042,0.749146757679181,0.725963409887116,0.812038014783527,2.82023075261592,2.51391355476625,2.23928434290103,1.99898378251896,1.62453741480273
"u_1_7",0.5,0.846106566630485,0.737201365187713,0.811279826464208,0.710871241326137,2.95178465785841,2.55568120193256,2.22107325971209,1.95338690593571,1.62255965292842,0.847558802602553,0.743174061433447,0.717399766446088,0.813093980992608,2.84135607660555,2.48750689977921,2.24984700489584,1.97521779303062,1.62664994720169
"u_1_8",0.5,0.84450266508561,0.739761092150171,0.793926247288503,0.720508866615266,2.86496746203905,2.56110727667127,2.19936896075725,1.95609994330507,1.58785249457701,0.847004307306308,0.755403868031854,0.736473335928377,0.80675818373812,2.8096680906211,2.47694423778439,2.24632611756424,1.99106178602285,1.61397475280791
"u_1_9",0.5,0.844562037874822,0.743458475540387,0.796095444685466,0.724749421742483,2.81070671465194,2.53940297771643,2.21745587655295,1.96695209278249,1.59219088937093,0.846226205307948,0.748862343572241,0.726741922927209,0.808870116156283,2.89416938657963,2.49278823077662,2.20759635691658,1.97521779303062,1.61819981760584
