"churn","p_1"
0,0.775810228309565
0,0.126763890777721
1,0.503462566553944
1,0.913619100941556
1,0.790236680046029
0,0.0329270563501619
0,0.448879265347824
0,0.0624461822036348
0,0.345690852728447
1,0.651967698292551
0,0.0717604379274548
0,0.0366743613827183
0,0.790910172431227
1,0.905138972143231
0,0.127602474412933
1,0.387814978383858
1,0.755221302188734
0,0.894163179995936
0,0.365573883316179
0,0.740230042805172
0,0.0463691099936433
1,0.832687774914469
1,0.768199244418005
0,0.272089076579497
0,0.0344613808576003
0,0.426960289678301
0,0.751751226773493
0,0.077949559917219
0,0.787595950506818
0,0.470733764628167
1,0.845700423379456
0,0.0889735157400418
0,0.039216765111203
0,0.259666639470745
0,0.79151809584581
1,0.874531735446553
0,0.344250431543061
0,0.130121952076835
0,0.0522077909934808
0,0.014628729729691
0,0.365106292798599
0,0.630478557083621
1,0.80393818251301
0,0.580242321205404
0,0.0273224393456984
0,0.815897771445661
0,0.215675175894728
0,0.0184778940851127
0,0.437253989489682
0,0.434979627732266
0,0.786572914088658
0,0.0559107227273464
0,0.484083229771371
0,0.220975455413432
0,0.0144366156419233
1,0.850965083222855
0,0.387959593602046
0,0.687038625264862
0,0.502548036201526
0,0.00416817175793814
1,0.400008653484733
0,0.0461507068951174
1,0.820345560591576
0,0.0873374941010393
0,0.463793012449948
1,0.867742783274787
0,0.183766284364866
1,0.864678471238639
0,0.386658769973307
0,0.0217970258303982
1,0.664164544114102
1,0.905997621408295
0,0.0592102556705814
0,0.292072226971336
0,0.137935024397011
0,0.162592709503973
1,0.839736027300913
0,0.34748915694205
0,0.815580544411384
0,0.0893981218081781
0,0.116614960301095
0,0.108806383343923
0,0.488301323384872
0,0.875464614375129
0,0.00618097276722646
1,0.391034534531278
0,0.156748392326894
1,0.86536481641077
1,0.49811701165003
0,0.176176319815206
1,0.74281897040912
0,0.0218921450945742
1,0.679130532668126
0,0.198581142600189
0,0.130699170220002
1,0.795231287719157
0,0.106573964143436
0,0.0765157091499936
0,0.563266404394828
0,0.609873269324292
0,0.135815152045825
0,0.756059264407676
0,0.405032970649376
0,0.330705526724579
1,0.833742502938613
0,0.205851585674588
0,0.789265295503211
0,0.00949913748980947
0,0.0901620752528512
0,0.233348803714243
0,0.0192419685466639
0,0.0616081683560496
0,0.842196086484037
0,0.306045049590948
1,0.470154818786917
0,0.248250725376586
0,0.672911008185511
0,0.0722664783444044
0,0.276669353632883
0,0.0067896266516025
0,0.779956632979192
0,0.155554799841778
0,0.270724939811531
1,0.604107263145473
1,0.793341083870894
0,0.175222221804215
0,0.0697454307559822
1,0.719775478066959
0,0.65229093102065
0,0.106110154740592
0,0.220978716848024
0,0.0389691531221105
1,0.707178840125411
0,0.736199424521224
1,0.771860209626207
1,0.69463534196151
1,0.722266071365652
0,0.494144938194735
0,0.705078591028488
0,0.568393215071976
1,0.724500853639906
0,0.64690527433945
0,0.662634647265748
1,0.763478905067927
1,0.628915243341589
0,0.230018441184482
0,0.325289399209697
0,0.107302146715733
