"churn","p_1"
0,0.342789735206563
0,0.680627241716328
0,0.446797742358532
0,0.398301583344747
0,0.21783022199168
0,0.142996365594522
0,0.140709842449201
0,0.46544952711376
0,0.394491210260798
0,0.771014069865201
0,0.0244107600428685
0,0.428941398513687
0,0.604653889447102
0,0.742151297016393
0,0.0473834875916055
0,0.043380780452151
0,0.525014673477909
0,0.00713986630808628
0,0.118463670011993
0,0.0660832163417009
0,0.557178942546774
0,0.00668771478612911
0,0.719282968545792
0,0.297467231791194
0,0.50620387402323
0,0.0750991585451569
0,0.625628141442236
0,0.0754148763477347
0,0.13429387137041
0,0.00540062928496284
0,0.278068370077795
0,0.17645813062309
0,0.0511155817279269
0,0.379527831869824
0,0.0378835823711224
0,0.218461433344139
0,0.679434056654729
0,0.193704097476169
0,0.44607063676911
0,0.385492045694872
0,0.0338143615780199
0,0.633021022512564
0,0.217097234270607
0,0.809622546894402
0,0.155316307655133
0,0.751762679960933
0,0.327551394370657
0,0.228085587372522
0,0.00373827349339254
0,0.620838020215959
0,0.75111899855476
0,0.0910529281043814
0,0.127903941467351
0,0.362065802564748
0,0.227831148368588
0,0.00322657356975214
0,0.137243502077116
0,0.0918009792443518
0,0.394348127745736
0,0.00714633869304658
0,0.00762428303364464
0,0.867353917981399
0,0.0187683610788751
0,0.685821492632217
0,0.306273170652146
0,0.639566508339189
0,0.0148675396936629
0,0.236445048080323
0,0.728590528901607
0,0.133776302100728
0,0.173102263168807
0,0.168996729884208
0,0.0715450653232721
0,0.0185397691216101
0,0.66462765348931
0,0.0374931810047091
0,0.492539335122004
0,0.0461010902398182
0,0.813614560425406
0,0.482594963956108
0,0.0316479547008202
0,0.717525505438404
0,0.240237170222195
0,0.114123010093429
0,0.0272869990835348
0,0.0307120766828592
0,0.25396619790205
0,0.0951745779238402
0,0.475877581925158
0,0.0648664621373913
0,0.455258496785833
0,0.0994058392623334
0,0.0377357088035317
0,0.00695787026948602
0,0.618479208753677
0,0.0541976714822129
0,0.506448103395132
0,0.0962307872025434
0,0.0472116502786871
0,0.212754839166944
0,0.23079503532455
0,0.341877173982265
0,0.029115938116586
0,0.00489842080624945
0,0.014875315707984
0,0.618734888015998
0,0.868697475316742
0,0.114553085070678
0,0.234460991297905
0,0.371014013260533
0,0.120344862557638
0,0.648769933992837
0,0.472485334840369
0,0.206426175659804
0,0.0276258147037146
0,0.328685799653247
0,0.0308891913384587
0,0.312861957728719
0,0.107351983903687
0,0.713851136534858
0,0.0230360849775324
0,0.511485496407213
0,0.691104921976671
0,0.334659234469853
0,0.318552920178711
0,0.129107739851372
0,0.531650361739078
0,0.10209967104662
0,0.820269923801683
0,0.00322657356975214
0,0.714327140337278
0,0.242639051325887
0,0.821746605404063
0,0.011140978746884
0,0.127803628505988
0,0.0114215995530515
0,0.355168372290283
0,0.653911942603187
0,0.0127878276521325
0,0.17458245145579
0,0.0539722698653112
0,0.160256762193986
0,0.160256762193986
0,0.379527831869824
0,0.0178669224307166
0,0.728852885121109
0,0.632875485589757
0,0.162525131855173
0,0.606525684795196
0,0.0165341564562252
0,0.118463670011993
0,0.538115819830979
0,0.792949812599552
0,0.621166199781529
0,0.167026264775566
0,0.00668771478612911
0,0.264101056873004
0,0.165300849863072
0,0.125615069436983
0,0.467542070459227
0,0.500889059509287
0,0.0249498548061055
0,0.34258010166666
0,0.643299215924335
0,0.824985262252183
0,0.434333579688557
0,0.122550681681043
0,0.78611852565519
0,0.360722334505492
0,0.151924574109341
0,0.485371721019131
0,0.203361023460406
0,0.127903941467351
0,0.0159425823447764
0,0.272108643232047
0,0.353455559437485
0,0.506072168175084
0,0.00316503121386999
0,0.120344862557638
0,0.44607063676911
0,0.612066704164546
0,0.0340447584976252
0,0.720418014248136
0,0.308708838204961
0,0.83005582236989
0,0.437061938128564
0,0.481223966946019
0,0.219049048768675
0,0.440599872715114
0,0.118905565180812
0,0.348882425543109
0,0.377729426935068
0,0.834636834108262
0,0.629232920096583
0,0.338992431275883
0,0.0510808515686479
0,0.737857468259954
0,0.0174499345368075
0,0.742795829583505
0,0.0803528598276303
0,0.0438331198840546
0,0.0167423070414014
0,0.746807203377927
0,0.105521815213394
0,0.00996443870674007
0,0.0201093934755015
0,0.808087142750129
0,0.478880590370263
0,0.796763160032952
0,0.0859561027723512
0,0.097673281424939
0,0.0735924013584486
0,0.23027506405359
0,0.0332470866187861
0,0.264176271495686
0,0.343161000719614
0,0.762406469143468
0,0.534207854239028
0,0.00726785504079312
0,0.0913872564952175
0,0.799640769589363
0,0.654335887790022
0,0.241154360784148
0,0.645242712492067
0,0.4595078555136
0,0.455937486861391
0,0.859612469341919
0,0.62301082082463
0,0.395448009707288
0,0.00701495270882768
0,0.0367489890019669
0,0.016134925752748
0,0.0194949436024366
0,0.429317437101539
0,0.0329781769024438
0,0.226641234678705
0,0.730774691214265
0,0.753210330404332
0,0.00316503121386999
0,0.0212252938602433
0,0.435733147947834
0,0.623004483646365
0,0.178668629527154
0,0.0171633236685955
0,0.107351983903687
0,0.0650401388414725
0,0.132820105545102
0,0.769916417347671
0,0.00275772970146044
0,0.0506080453087907
0,0.87144257038094
0,0.0350370753219503
0,0.0800385651348815
0,0.0906629615188865
0,0.0882793653342813
0,0.608670054586727
0,0.0610048094739908
0,0.786857115659212
0,0.384425756991726
0,0.0406234246385338
0,0.0129844182818393
0,0.476564495468943
0,0.469091160626562
0,0.611972207306193
0,0.0332062389237569
0,0.178857379998169
0,0.0129844182818393
0,0.066574628658674
0,0.199065423059222
0,0.425730782656977
0,0.0427937444127738
0,0.745771515336922
0,0.00502407876074724
0,0.0194874092241617
0,0.0258764798979731
0,0.125615069436983
0,0.484929604912734
0,0.607459394664249
0,0.685805551674137
0,0.806068314497529
0,0.167186888701894
0,0.776470141621182
0,0.388281290729559
0,0.0148131980785742
0,0.235313278965232
0,0.299804957188817
0,0.00757287082399634
0,0.0169714917210377
0,0.200715687479156
0,0.10209967104662
0,0.623004483646365
0,0.149830754526826
0,0.794567919645377
0,0.50620387402323
0,0.203501154732976
0,0.00413474933760382
0,0.682692290874304
0,0.468420437702404
0,0.10209967104662
0,0.508391730400968
0,0.00909192172076142
0,0.182327230394497
0,0.0231005056401792
0,0.823549375281774
0,0.567951093198681
0,0.272952242949097
0,0.0933862472084265
0,0.272676120287108
0,0.0394184140153054
0,0.367853845465721
0,0.820269923801683
0,0.607459394664249
0,0.518642958221963
0,0.538115819830979
0,0.208316883923046
0,0.566497188628679
0,0.0102091060808815
0,0.0283646119782637
0,0.511485496407213
0,0.089360071137359
0,0.532252780701509
0,0.0278068002036209
0,0.574994163587533
0,0.593910914995468
0,0.471182495208553
