"churn","p_1"
0,0.782604649006546
0,0.155429366370674
1,0.569346477481258
1,0.876948954039726
1,0.762239642366697
0,0.0366757345622262
0,0.492782392466284
0,0.0547468135683629
0,0.405057855392542
1,0.635568661328815
0,0.0961194733634355
0,0.0222291947426089
0,0.690733658324062
1,0.910479909688363
0,0.149442376255977
1,0.431835558973283
1,0.638734621770393
0,0.848382929328866
0,0.403490253743204
0,0.775448701117862
0,0.0559197977847305
1,0.812286120587409
1,0.716207324484537
0,0.323386627512965
0,0.0241483890414549
0,0.447210525335037
0,0.696744057330433
0,0.0779285746662377
0,0.701870894085372
0,0.496785990953198
1,0.792583083547642
0,0.0698511509540661
0,0.0263707241275753
0,0.151029486019807
0,0.738847587936669
1,0.879072350741759
0,0.363723179444102
0,0.0984656859819008
0,0.0235435782174862
0,0.00744081477799635
0,0.443209420887418
0,0.718280681696128
1,0.732958059421117
0,0.480091781015287
0,0.0104478855984974
0,0.7896818762159
0,0.166380644866864
0,0.00906392592127696
0,0.559716694327123
0,0.419037341465
0,0.825424696920157
0,0.0607742253597736
0,0.446372997293223
0,0.210647520750824
0,0.00833120654313238
1,0.786822841115215
0,0.431003648815865
0,0.796822249872213
0,0.568094012520367
0,0.00228182972752317
1,0.441071327489071
0,0.0623525411181525
1,0.760660598336463
0,0.0878878874781835
0,0.455142674088462
1,0.872928698506839
0,0.176854531981556
1,0.835548462739534
0,0.438504309311164
0,0.0173798781611833
1,0.740442829123175
1,0.864146227810668
0,0.0489473318292481
0,0.181519764206201
0,0.163688121935952
0,0.152706577176527
1,0.866324623934351
0,0.336412794411268
0,0.763534078870264
0,0.0899564763677235
0,0.138695168594208
0,0.103236537756614
0,0.425376996286108
0,0.829058462285957
0,0.00380639211548949
1,0.346499935426742
0,0.192410413105042
1,0.840600826391138
1,0.380764616507032
0,0.177525480502495
1,0.747641123560666
0,0.0117622978188391
1,0.733135410572463
0,0.180545895850915
0,0.149038109444541
1,0.74860987605821
0,0.118432316555958
0,0.0532130200279901
0,0.540282509034011
0,0.507082208164908
0,0.176549683413965
0,0.702932329526167
0,0.444634460952977
0,0.244753601200233
1,0.857250882786401
0,0.215784912366952
0,0.83667784973173
0,0.0051438359856771
0,0.0710135550353724
0,0.235806065380497
0,0.0163513513587349
0,0.0461316035433965
0,0.757647219054513
0,0.268455454052076
1,0.586362233200444
0,0.168213098770413
0,0.675379681960336
0,0.0557737772626081
0,0.329497852046757
0,0.00277013170110715
0,0.816206026590349
0,0.137725189758096
0,0.316915840734789
1,0.680560080838489
1,0.785757799007035
0,0.21280476047452
0,0.0395917554747026
1,0.675032968453975
0,0.661521828777425
0,0.0907506935372048
0,0.338682647901148
0,0.0507158999583062
1,0.807736305021946
0,0.77052502583731
1,0.797150467972763
1,0.717287034558416
1,0.671297923631757
0,0.519149478797969
0,0.714053255166149
0,0.545053710198396
1,0.730069450063633
0,0.549405532776847
0,0.587032551789066
1,0.81619563986135
1,0.597087735973538
0,0.234810075222671
0,0.301876053293794
0,0.0685479969615
0,0.842328607262944
1,0.748575426722134
1,0.926529870412965
0,0.770790887074748
0,0.0239417134892729
0,0.527581787592831
0,0.0127546379094367
1,0.792992181762034
0,0.107830100209776
0,0.870044868759063
1,0.805846899327841
0,0.0029595150232403
0,0.0303837433589279
0,0.756453615386581
0,0.363005532458743
0,0.802939479472713
0,0.0222118706536303
0,0.222434791059913
1,0.0812585638059691
1,0.343611223721111
0,0.0593239990165555
0,0.58479264599514
0,0.320955801683858
