"churn","p_1"
0,0.826415804821362
0,0.144378969421001
1,0.421497751927434
1,0.906702585904835
1,0.816651820742818
0,0.0292792575002394
0,0.407919467249906
0,0.0748616448384097
0,0.508026222861156
1,0.613179672329029
0,0.0906978571632564
0,0.0387688559563778
0,0.743986513414545
1,0.88381856496195
0,0.187315703515756
1,0.39285980423518
1,0.669093669555454
0,0.887392748383687
0,0.358177521643525
0,0.731979516145315
0,0.0717533731274658
1,0.843406304631074
1,0.751539632524807
0,0.365339881287723
0,0.0330600290721251
0,0.417841756283625
0,0.728184901440345
0,0.0663656961351607
0,0.757267824345128
0,0.395368715187129
1,0.827730354929693
0,0.0466911168731495
0,0.0472069963348889
0,0.258108796063969
0,0.82663666149684
1,0.905314490108743
0,0.46462680497391
0,0.154008488659195
0,0.0470699819812501
0,0.0139704631489656
0,0.37033339246917
0,0.706216253006982
1,0.824155486154884
0,0.503760127623481
0,0.0297604473019762
0,0.788442901788029
0,0.246107807600237
0,0.0228724246049362
0,0.639202181809985
0,0.496191602426381
0,0.810203644189354
0,0.0551075880338435
0,0.375669807640118
0,0.249860163365483
0,0.0171451274022554
1,0.846495955472773
0,0.392893200377489
0,0.773102883451242
0,0.633116883039759
0,0.00513891799989832
1,0.463092084548329
0,0.0433150258675965
1,0.833247201571807
0,0.125368816498116
0,0.433496633211479
1,0.876851348082869
0,0.228118903435993
1,0.832572304615402
0,0.392592671189728
0,0.0298288592952764
1,0.721374159193471
1,0.910613285890925
0,0.0383117382517173
0,0.381279920266822
0,0.125702967908737
0,0.168619057405753
1,0.879462806231289
0,0.359075783466261
0,0.815982014945774
0,0.115925802979703
0,0.177918842091272
0,0.134262026084954
0,0.348545487637996
0,0.876179852905192
0,0.0103237190309236
1,0.378056043247112
0,0.184796372214477
1,0.882673446951232
1,0.57720057130974
0,0.217359153563825
1,0.717209875868698
0,0.0217066436965929
1,0.72824757577816
0,0.228671976628955
0,0.101253460558058
1,0.812181536416968
0,0.139483073501249
0,0.0772827467056362
0,0.529185694313008
0,0.536896316250502
0,0.22141560247355
0,0.724058149638501
0,0.464794109962631
0,0.319130448063181
1,0.869761512912591
0,0.247232148027467
0,0.85017874131484
0,0.00970529343345436
0,0.113714604441165
0,0.225112361141504
0,0.0268032786840124
0,0.0610805354433208
0,0.841730271856917
0,0.315374882668879
1,0.581778914890029
0,0.204154766733164
0,0.611858598298301
0,0.0591097833884236
0,0.193655202461396
0,0.00696559808492737
0,0.840438227704133
0,0.126897117506468
0,0.30963915366955
1,0.543015612382622
1,0.856101506625543
0,0.157487220958777
0,0.0851588510775904
1,0.722024008759035
0,0.612896637204941
0,0.0916374792832393
0,0.306565461440393
0,0.0462216224771909
1,0.780754166939479
0,0.796696653983572
1,0.82770374953537
1,0.74242689675782
1,0.754437182462699
0,0.391377200114027
0,0.703663160155816
0,0.591463502144312
1,0.792699660463625
0,0.652898450201644
0,0.627992757116233
1,0.868532166076789
1,0.57338947537612
0,0.314315813957051
0,0.310987103618136
0,0.185620207100673
0,0.875349375425224
1,0.693635612185356
1,0.942512685178069
0,0.77352151949118
0,0.0485545703282606
0,0.536911352246145
0,0.0232384364980087
1,0.821921022629799
0,0.18002807908619
0,0.911825648039493
1,0.869491681526272
0,0.00646709412340553
0,0.0696879572074591
0,0.750499839462244
0,0.337798161452843
0,0.856610434148394
0,0.051972939038591
