"churn","p_1"
0,0.797722855752339
0,0.133314477857628
1,0.528666801333295
1,0.892301962378764
1,0.781318056437259
0,0.039981300384625
0,0.508860604497413
0,0.0681208393972764
0,0.460776558813067
1,0.625050850329626
0,0.0987877746736714
0,0.0357119334936879
0,0.693204395167517
1,0.806641070887104
0,0.178039388709849
1,0.42333864425003
1,0.7362803507186
0,0.868589251116918
0,0.385994815452821
0,0.732416930341883
0,0.099083227533485
1,0.831364143192219
1,0.754791275644617
0,0.357413052796698
0,0.0570560706482172
0,0.546914321661016
0,0.728535324580641
0,0.0882047567785784
0,0.799037919591195
0,0.494171575021804
1,0.816085849389922
0,0.0416615853002285
0,0.0432807811271543
0,0.200181817829816
0,0.826233947873474
1,0.916577775602382
0,0.434775764632234
0,0.125638402210251
0,0.0452306001950686
0,0.0130415168809855
0,0.485541735656439
0,0.767349431035407
1,0.763513470113848
0,0.473507529050401
0,0.0277471446504265
0,0.820252363599349
0,0.337956746501744
0,0.0216553987613956
0,0.638441425814395
0,0.444847809274077
0,0.759675704132468
0,0.0614550180751396
0,0.474907304524391
0,0.233605733697049
0,0.0158209337623899
1,0.844302160796875
0,0.423378819011357
0,0.719652846243761
0,0.639988951560865
0,0.00488193724768825
1,0.6304841776961
0,0.0340308947579495
1,0.824333726410149
0,0.105994264995726
0,0.401498944468808
1,0.863399050535126
0,0.255779425063933
1,0.767364035733898
0,0.423017282693733
0,0.0234681022922835
1,0.733575768008731
1,0.899502992569133
0,0.043924968888145
0,0.423246887739786
0,0.147732780345205
0,0.155106377240492
1,0.893319964845002
0,0.394994208837976
0,0.835044026231705
0,0.111560344008981
0,0.199913609373317
0,0.120721606273136
0,0.45744027974074
0,0.864213039776122
0,0.00988567970677406
1,0.284218562474601
0,0.139449089688139
1,0.846201604424415
1,0.529397815547323
0,0.241223670782538
1,0.74797825424792
0,0.0205190204307689
1,0.680800065330445
0,0.213370361151179
0,0.10969276120004
1,0.77075410871732
0,0.17467713801192
0,0.0715815676205126
0,0.517223162014038
0,0.490378219473465
0,0.257719900057036
0,0.75271026117309
0,0.458285284862518
0,0.249765274695742
1,0.861223996170021
0,0.208116536250928
0,0.809587951311331
0,0.00904936167565783
0,0.109032707301137
0,0.253297999522806
0,0.0215794914555689
0,0.0537042863760408
0,0.857443550425677
0,0.305716572299218
1,0.562912300550016
0,0.187174198746568
0,0.561771251708635
0,0.0862568486744175
0,0.238810276900426
0,0.00634547312550541
0,0.832672752754786
0,0.168705204574397
0,0.233109299354608
1,0.628878266623758
1,0.84816694711578
0,0.127129133499735
0,0.0539783878056255
1,0.732682789822624
0,0.553124950722155
0,0.0728875436134167
0,0.308658522995372
0,0.0546991705356242
1,0.72692622811344
0,0.811157192836305
1,0.813226036640659
1,0.7079591023418
1,0.773103273810133
0,0.505809432785366
0,0.597072416423944
0,0.624000805192681
1,0.783898349823892
0,0.578404555156583
0,0.643768636826918
1,0.861339446401377
1,0.584498040905004
0,0.201605605109539
0,0.336372058273593
0,0.13148882170668
0,0.866734657742122
1,0.734129342176231
1,0.946491345075713
0,0.668602882594512
0,0.0298293894993123
0,0.549227239028349
0,0.0219000196896881
1,0.811434815431323
0,0.142823920785034
0,0.902168340008109
1,0.884925304543373
0,0.00589373086001827
0,0.0440591014136251
0,0.760969910834844
0,0.37978386070679
0,0.852308174884272
0,0.0491463106252599
0,0.246516625450943
1,0.0525727009644719
1,0.480229509962753
0,0.0617841962141612
0,0.723714865228743
0,0.266953893448027
0,0.109444007050638
0,0.909468329779578
0,0.254078802499029
0,0.328374190502624
0,0.93068099487909
1,0.721326295667949
1,0.825476943294754
0,0.679840291868366
0,0.31895287155749
1,0.420912690523675
0,0.575413647304502
0,0.0782159323094595
0,0.0292113072530195
0,0.514446890951432
0,0.756972897642733
0,0.0267387677370658
0,0.331990207061976
1,0.612822619924143
0,0.640203921945707
0,0.693527484070774
0,0.267694323306754
0,0.90470356134106
0,0.0416577148610026
1,0.525363152640368
0,0.121886098738115
0,0.0751098106901453
0,0.0415517595315903
0,0.0843286299637557
0,0.00580695071584313
0,0.29539700799307
0,0.787971777181037
1,0.849573101160498
0,0.0666558600408013
0,0.65254683740052
0,0.0979475625831235
0,0.0491491148226237
1,0.738868903705399
1,0.803592757688821
0,0.176723195618528
0,0.0545935204241239
0,0.381980753114125
0,0.549506199549292
0,0.870541472057171
1,0.0507896822859856
0,0.021151622335998
0,0.530906052151435
0,0.0475874300472901
0,0.0663172722066516
0,0.436169970214978
0,0.69390347475913
0,0.735769736369123
0,0.302886270765587
0,0.783228655317613
1,0.835332630096232
0,0.024585573127852
0,0.849616159772155
0,0.347091954938746
0,0.167054281226873
0,0.107629472392913
0,0.461242629113303
0,0.869938411196049
1,0.881660509421619
0,0.0239187520910388
1,0.724997584239378
0,0.756248972280184
0,0.286706191959531
1,0.812976456954732
1,0.710349506645455
0,0.494554292815634
0,0.108877113724063
1,0.256150610247683
0,0.306978268702531
1,0.846235839474687
0,0.264391176344449
0,0.78742730262536
1,0.250531390760655
0,0.207867183802052
0,0.00948752009059358
0,0.105292362570655
0,0.461620213849133
1,0.916117755925654
1,0.557280873666442
0,0.138706297031193
0,0.891645618996012
0,0.244236889904735
0,0.440825682885531
0,0.683117475201151
0,0.120877047944706
0,0.0594744974103246
0,0.00544122644476517
0,0.892501083058302
0,0.32934356944885
0,0.833900607740356
0,0.484813397683923
0,0.438215286820076
0,0.11992845942794
0,0.764677112347816
0,0.461374829203158
1,0.420257308910972
0,0.488063773178465
